timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
365 364.405 28 106 24410.7 1.29796e+07 9.41463 33.9525 0.00768182
366 365.427 28 107 22133.8 1.28436e+07 9.53134 34.1291 0.0079963
367 366.661 27 108 20000.4 1.25595e+07 9.66911 34.2336 0.00851006
368 367.278 27 110 19226 1.23814e+07 9.23387 33.7138 0.00881577
369 368.373 27 112 18287.6 1.20299e+07 9.67711 33.8278 0.00942832
370 369.287 27 112 17931.7 1.17205e+07 9.93939 33.733 0.00999871
371 370.287 27 109 17961.6 1.13861e+07 10.2768 33.8773 0.0106713
372 371.909 27 109 18900.5 1.0898e+07 10.7938 33.4241 0.011842
373 372.088 28 109 19065 1.08505e+07 11.2236 32.6523 0.0119759
374 373.856 28 107 21315.9 1.0477e+07 11.7461 32.6622 0.0133211
375 374.856 28 103 23001.3 1.03561e+07 12.4126 32.19 0.0140909
376 375.856 28 103 24858.4 1.031e+07 13.2226 31.6798 0.0148615
377 376.557 28 104 26169.1 1.03243e+07 14.2064 31.2918 0.0154038
378 377.557 28 103 27964.6 1.04083e+07 14.969 30.7867 0.0161832
379 378.264 28 105 29044 1.05104e+07 16.2877 30.5867 0.0167481
380 379.024 29 107 29980.8 1.06529e+07 17.5529 30.5296 0.0173804
381 380.024 29 107 30815.4 1.08789e+07 18.2981 29.6778 0.0182764
382 381.356 28 110 31076.9 1.12136e+07 20.408 29.6179 0.0196745
383 382.107 28 113 30860.1 1.13997e+07 21.3775 29.5487 0.0206227
384 383.081 28 116 30305.8 1.16196e+07 22.4594 29.4851 0.0220897
385 384.216 27 119 29457.8 1.18285e+07 23.738 29.2261 0.0242153
386 385.099 28 121 28798.3 1.1949e+07 24.2471 29.2449 0.0262166
387 386.076 28 126 28209.4 1.20402e+07 24.6284 29.187 0.0287596
388 387.081 28 128 27821 1.2095e+07 24.5141 29.1521 0.0316134
389 388.61 28 128 27778.3 1.21286e+07 23.0194 29.124 0.0358715
390 389.021 28 131 27873.7 1.21327e+07 22.398 29.1729 0.0368757
391 390.021 28 130 28269.6 1.21433e+07 20.2677 29.1806 0.0388379
392 391.716 28 130 29192.3 1.21888e+07 16.8167 29.1715 0.0400347
393 392.296 28 129 29490.8 1.22172e+07 15.802 29.1556 0.0397504
394 393.503 28 130 29898.9 1.22988e+07 13.8862 29.0353 0.0381038
395 394.159 28 131 29940.2 1.2353e+07 13.0552 28.9867 0.0367131
396 395.761 28 131 29346.1 1.24918e+07 11.5807 28.5122 0.0324121
397 396.081 28 130 29112.1 1.25165e+07 11.252 28.5331 0.031474
398 397.435 29 133 27776.2 1.2591e+07 10.6772 28.0822 0.0275238
399 398.621 31 134 26353.3 1.2597e+07 10.4332 27.7371 0.0243892
400 399.874 31 132 24899 1.25297e+07 10.5681 27.4332 0.0217541
401 400.388 31 132 24406 1.248e+07 10.4142 27.2502 0.0209575
402 401.147 31 132 23841.9 1.23869e+07 10.6229 27.0428 0.0201724
403 402.087 33 131 23485.6 1.22468e+07 11.1308 26.8301 0.0200078
404 403.278 33 135 23720.2 1.205e+07 12.1267 26.624 0.0214338
405 404.278 32 133 24654.2 1.18903e+07 12.8392 26.8014 0.0242896
406 405.13 33 133 26064.5 1.17766e+07 13.4764 26.7253 0.0279108
407 406.317 33 133 29064.9 1.16828e+07 13.5036 26.8182 0.0342268
408 407.317 33 133 32507.1 1.16932e+07 12.8794 26.9283 0.0397377
409 408.506 34 134 37190.4 1.18527e+07 11.9644 27.191 0.0449923
410 409.323 35 136 40250 1.20729e+07 11.4258 27.5545 0.0471204
411 410.581 36 134 43531.1 1.25922e+07 10.2643 27.7989 0.0477539
412 411.017 36 133 43937.7 1.28167e+07 10.1398 28.1029 0.0473336
413 412.357 35 138 42252.2 1.35724e+07 9.69932 28.2017 0.0448831
414 413.094 34 138 39603.6 1.39665e+07 9.39497 28.4667 0.0433229
415 414.059 35 138 35047.4 1.43717e+07 9.56406 28.1529 0.0415978
416 415.869 35 135 25984.8 1.46004e+07 11.3725 27.7552 0.0402739
417 416.51 35 135 23404.5 1.45039e+07 10.8954 27.8371 0.0404701
418 417.51 34 129 20197 1.4208e+07 12.061 28.0204 0.0413912
419 418.194 33 128 18629.2 1.39273e+07 11.7525 27.8928 0.0423992
420 419.113 33 130 17234.5 1.34895e+07 11.9214 27.677 0.0441421
421 420.302 32 129 16463.6 1.28757e+07 12.7712 27.9724 0.0469143
422 421.178 34 125 16570.6 1.24257e+07 13.0985 28.0169 0.0492127
423 422.178 34 119 17350.2 1.19445e+07 13.2545 28.2774 0.0519651
424 423.849 35 119 20169.3 1.12852e+07 13.43 28.0464 0.0564352
425 424.335 35 118 21330.8 1.11394e+07 13.9568 27.7112 0.0575909
426 425.335 35 114 24206.9 1.09197e+07 13.1932 28.0431 0.0595819
427 426.335 35 112 27541.8 1.08233e+07 13.2323 27.8844 0.0608573
428 427.138 35 115 30243.9 1.08445e+07 14.6538 27.713 0.0612278
429 428.055 35 115 33211.7 1.09754e+07 13.8021 27.5187 0.0608431
430 429.435 38 112 36227.9 1.13718e+07 14.9761 27.4297 0.058633
431 430.368 39 112 36885.1 1.1735e+07 15.5658 27.2315 0.0562033
432 431.378 40 113 36175.9 1.21579e+07 16.4491 26.8527 0.0529923
433 432.05 39 114 35033.9 1.24246e+07 16.6729 27.3322 0.0506635
434 433.315 39 115 31899.4 1.28278e+07 18.708 26.5559 0.046163
435 434.218 38 118 29507.2 1.29993e+07 18.3901 26.9061 0.0430222
436 435.257 39 121 27003.2 1.30696e+07 18.8974 26.847 0.039606
437 436.257 38 115 25028.5 1.30213e+07 19.5337 26.8915 0.0365811
438 437.27 39 117 23702.5 1.2881e+07 18.0362 26.9046 0.0338401
439 438.404 39 119 22955.8 1.2658e+07 17.1027 27.1024 0.0312176
440 439.012 40 119 22871.9 1.25243e+07 16.2514 26.9249 0.0300336
441 440.618 39 117 23601.2 1.21776e+07 14.5538 27.2769 0.0277703
442 441.654 39 119 24721.6 1.19921e+07 13.7193 27.3398 0.0270846
443 442.008 39 117 25198.3 1.19402e+07 13.7513 27.226 0.0270074
444 443.364 40 119 27403 1.18083e+07 13 27.463 0.0275369
445 444.218 40 119 28990.7 1.1788e+07 13.1206 27.5131 0.0285985
446 445.771 41 120 31986.7 1.18841e+07 13.4412 27.6604 0.0321418
447 446.224 41 121 32799.9 1.19442e+07 14.2468 27.8564 0.0335948
448 447.007 41 122 34140.7 1.20779e+07 14.526 27.8137 0.0365545
449 448.409 41 124 36045.7 1.2398e+07 16.3748 28.0014 0.0432913
450 449.304 42 126 36884.8 1.26404e+07 18.0608 28.2271 0.0484819
451 450.412 42 126 37509.8 1.296e+07 20.3544 28.3412 0.0556497
452 451.492 44 125 37699.3 1.32725e+07 22.9227 28.7578 0.0630638
453 452.043 43 127 37662.6 1.34261e+07 24.0792 29.2385 0.0668418
454 453.649 44 128 37159.9 1.3833e+07 26.2852 28.9524 0.0768729
455 454.649 44 124 36613.2 1.40453e+07 26.1613 28.8051 0.0815512
456 455.492 44 118 36061.8 1.41955e+07 24.8875 28.7562 0.0840452
457 456.492 44 114 35308.8 1.4339e+07 22.6284 28.4443 0.084952
458 457.643 43 118 34337 1.44575e+07 19.3754 28.074 0.0831501
459 458.018 43 118 33991.1 1.44856e+07 18.1121 27.9814 0.081969
460 459.051 42 120 32896.6 1.45363e+07 16.153 27.2693 0.0775243
461 460.16 39 121 31557.2 1.45442e+07 13.7414 26.5892 0.0714886
462 461.209 39 121 30166.4 1.45047e+07 12.3852 25.8301 0.0653796
463 462.654 39 120 28156.5 1.43711e+07 11.4147 24.8511 0.0574601
464 463.405 40 120 27161.1 1.42639e+07 10.9955 24.328 0.0538941
465 464.153 38 123 26280.4 1.41327e+07 10.6334 23.7511 0.0508521
466 465.017 37 120 25429.7 1.39546e+07 10.9323 23.4507 0.0480737
467 466.155 35 119 24786.5 1.3686e+07 11.2797 22.9476 0.0459453
468 467.056 35 122 24810.3 1.34585e+07 11.808 22.2042 0.0458979
469 468.831 35 120 26844.7 1.30286e+07 13.9268 22.0606 0.0518388
470 469.317 35 121 28010.8 1.29288e+07 15.1468 21.8325 0.0550897
471 470.388 35 123 31915 1.27608e+07 15.7013 22.0609 0.064139
472 471.897 35 123 41012.7 1.2725e+07 14.7461 22.5022 0.0766025
473 472.01 35 125 41837.3 1.27363e+07 16.988 22.5878 0.077267
474 473.934 34 119 58429.6 1.33587e+07 11.0753 24.0753 0.077924
475 474.042 35 119 59204.8 1.34247e+07 12.5638 24.9263 0.0773411
476 475.074 35 120 64499.9 1.42319e+07 10.887 26.2644 0.0694834
477 476.029 35 124 63703.9 1.52351e+07 10.0084 27.2007 0.0602812
478 477.125 35 126 55497.1 1.64774e+07 9.78262 26.9553 0.0503749
479 478.051 36 126 45109.9 1.73201e+07 9.68944 26.6721 0.0439141
480 479.332 33 129 31028.3 1.78212e+07 11.5468 25.7643 0.0382739
481 480.245 32 128 23524.3 1.76644e+07 11.7904 25.6737 0.0364009
482 481.028 33 132 19067 1.72672e+07 10.1819 25.1991 0.0361138
483 482.658 32 132 13776.2 1.60102e+07 13.376 25.6207 0.0395027
484 483.738 32 127 12484.8 1.50464e+07 13.6573 25.48 0.0449485
485 484.056 31 125 12370.6 1.47615e+07 13.0488 24.4119 0.0470231
486 485.548 31 121 13275.2 1.34806e+07 13.9364 25.1062 0.0587557
487 486.548 31 118 15369.6 1.27198e+07 13.5584 24.8344 0.0671556
488 487.548 31 115 19020.7 1.20761e+07 12.6309 24.5183 0.0743443
489 488.279 31 116 22953.4 1.16998e+07 12.3797 23.9396 0.0780627
490 489.151 31 117 29320.1 1.1379e+07 11.6318 23.572 0.0801531
491 490.199 31 118 39911 1.12267e+07 11.3291 23.3031 0.0788305
492 491.492 32 117 56804.7 1.14959e+07 8.02995 23.2825 0.0715846
493 492.061 34 119 63963.4 1.18212e+07 9.26142 23.91 0.0668047
494 493.022 35 121 73773.3 1.26814e+07 8.19672 24.0315 0.0576557
495 494.02 37 127 76970.7 1.39848e+07 8.28433 25.9605 0.0482983
496 495.137 37 131 70189.6 1.57246e+07 8.53081 25.8958 0.0400092
497 496.025 38 133 59386.6 1.70142e+07 8.43077 27.3443 0.0356713
498 497.103 36 135 45059.4 1.80917e+07 8.86103 27.7912 0.0327308
499 498.029 36 137 34554.6 1.84587e+07 9.906 27.8906 0.0315071
500 499.384 37 142 24335.3 1.81963e+07 11.0074 28.2089 0.0305505
501 500.09 37 142 21031.4 1.78043e+07 10.6889 28.0914 0.0301029
502 501.703 37 129 16994.4 1.65906e+07 12.5176 29.1822 0.0289385
503 502.087 38 129 16602.5 1.62728e+07 11.6061 28.3687 0.0286673
504 503.087 38 128 16355.6 1.54463e+07 11.9724 29.2694 0.0281001
505 504.087 38 124 17157.9 1.46609e+07 11.71 29.1985 0.0279133
506 505.003 38 123 18800.1 1.4012e+07 11.6466 28.9122 0.0282685
507 506.003 38 117 21654.6 1.34083e+07 11.5146 28.7646 0.0294251
508 507.394 38 115 27611.9 1.28067e+07 12.612 27.644 0.0327928
509 508.177 38 116 31903.5 1.26146e+07 13.0941 27.2628 0.0358061
510 509.204 38 115 38685.6 1.25477e+07 11.5915 26.9963 0.041199
511 510.091 38 116 44848.8 1.26828e+07 13.5102 26.4661 0.047345
512 511.201 39 119 52111.9 1.30996e+07 13.1632 25.6713 0.0569413
513 512.147 40 123 57423.6 1.36469e+07 13.3836 25.0671 0.0661664
514 513.112 40 125 61791.4 1.43374e+07 13.6705 24.898 0.0749564
515 514.112 39 124 65740.2 1.51344e+07 12.5569 24.3202 0.080816
516 515.009 39 126 68507.8 1.58945e+07 11.8771 26.0506 0.0814225
517 516.24 40 129 69584.2 1.70153e+07 9.84177 26.633 0.0754624
518 517.409 39 133 64986.1 1.81696e+07 8.88539 27.7432 0.0662802
519 518.114 38 138 58985.9 1.88443e+07 8.78776 28.0468 0.060815
520 519.051 40 138 48798.8 1.95613e+07 8.52559 28.5075 0.054744
521 520.075 39 143 37395.6 1.9929e+07 8.09659 28.4817 0.0501443
522 521.412 33 146 25686.7 1.96635e+07 9.63624 28.1377 0.0471686
523 522.026 31 147 21898.8 1.93039e+07 9.10421 27.7729 0.0467695
524 523.101 31 142 17356.4 1.8443e+07 10.0623 27.596 0.0472414
525 524.199 30 142 14841.1 1.73997e+07 11.0656 27.5814 0.0489783
526 525.646 29 129 13871.9 1.59736e+07 11.8366 27.6792 0.0527407
527 526.126 30 121 14038.4 1.55159e+07 11.8566 27.1449 0.0542668
528 527.726 30 112 16321.6 1.41274e+07 11.3437 27.5474 0.0599403
529 528.262 30 113 17726.6 1.37254e+07 12.1151 26.2949 0.0619477
530 529.579 30 115 22883.2 1.29105e+07 10.5243 26.6779 0.0666773
531 530.257 31 114 26563.7 1.26057e+07 11.1705 25.8032 0.0688581
532 531.14 31 114 32452.2 1.23481e+07 12.1509 25.0377 0.0712247
533 532.07 32 114 40088.6 1.2273e+07 10.1935 24.7624 0.0729129
534 533.149 33 116 49477.9 1.24811e+07 11.4632 23.9297 0.0735912
535 534.037 35 117 56518.6 1.29052e+07 11.7804 23.5274 0.0731041
536 535.469 37 121 63427.4 1.40292e+07 11.2923 22.3274 0.070933
537 536.05 35 125 63868.2 1.46048e+07 11.4822 22.684 0.0699524
538 537.207 36 126 60460.2 1.58146e+07 11.2932 22.3362 0.0688504
539 538.038 35 130 55245.1 1.66224e+07 11.2504 22.2022 0.0694224
540 539.208 34 134 45998 1.74823e+07 11.1095 22.1811 0.072934
541 540.034 34 138 39429.3 1.78159e+07 11.3739 22.0135 0.0773874
542 541.173 34 141 31837.7 1.7887e+07 12.7997 21.7637 0.0855417
543 542.058 32 140 27409 1.76736e+07 14.0003 21.7012 0.0924769
544 543.165 31 140 23727.8 1.71736e+07 14.8939 21.603 0.100189
545 544.418 31 137 21653.7 1.64318e+07 15.2627 21.3328 0.105601
546 545.418 30 129 21340.8 1.57962e+07 15.4295 21.5376 0.106626
547 546.418 30 126 22097.2 1.51802e+07 14.5842 21.3273 0.104917
548 547.134 30 126 23238.8 1.47756e+07 14.4144 20.6184 0.102387
549 548.052 31 126 25431.7 1.43223e+07 13.6708 20.4802 0.098087
550 549.009 31 124 28620.8 1.39512e+07 12.527 20.462 0.092928
551 550.111 31 124 33214.2 1.36821e+07 12.882 19.8468 0.0867539
552 551.122 30 126 38138.8 1.36033e+07 12.9575 19.5202 0.0812372
553 552.224 33 126 43787.1 1.37158e+07 14.06 19.267 0.0755554
554 553.461 33 130 49832.2 1.40838e+07 14.8071 19.1014 0.0696209
555 554.189 33 132 52777.1 1.44113e+07 16.0862 19.3605 0.0663532
556 555.054 33 138 55356.8 1.48893e+07 17.3093 19.8022 0.0627461
557 556.215 32 143 56677.6 1.56397e+07 18.7254 20.3095 0.0586252
558 557.599 32 149 54314.6 1.65898e+07 21.0556 21.1979 0.0553827
559 558.107 33 150 52429.4 1.69176e+07 21.3491 22.0641 0.0547844
560 559.103 35 152 47551.6 1.74676e+07 23.1405 22.8151 0.054664
561 560.042 36 151 42211 1.78149e+07 23.7624 23.6357 0.055911
562 561.499 35 148 34317.5 1.79479e+07 28.5978 24.3459 0.0605877
563 562.499 35 138 30016 1.77576e+07 31.0462 24.9466 0.0657926
564 563.176 34 134 27923.9 1.75225e+07 30.0023 25.2002 0.0701638
565 564.284 33 134 25839.3 1.70159e+07 30.4989 25.8262 0.0783001
566 565.167 35 134 25392 1.65526e+07 27.6045 25.5141 0.0848741
567 566.354 34 133 26393.7 1.59245e+07 23.7428 26.0179 0.0919742
568 567.018 34 129 27772.9 1.55989e+07 20.6243 26.4408 0.0942632
569 568.167 35 126 31481.1 1.51275e+07 16.5801 26.5773 0.0944153
570 569.114 36 128 35670.7 1.48641e+07 13.785 26.9063 0.0908884
571 570.335 38 128 41933.1 1.47458e+07 11.1718 27.3793 0.0827093
572 571.104 39 128 45697.1 1.48224e+07 10.5495 27.6757 0.0764687
573 572.891 40 130 50440.9 1.54423e+07 8.92881 27.376 0.0627868
574 573.138 40 131 50375.8 1.55676e+07 9.17144 27.8946 0.061249
575 574.252 40 132 47762.7 1.61666e+07 9.22176 27.577 0.0560185
576 575.437 41 128 41741.7 1.6713e+07 10.5382 26.6549 0.0538406
577 576.089 40 129 38022.9 1.68983e+07 10.0542 27.0094 0.0541933
578 577.195 40 132 32035.6 1.69801e+07 11.3013 26.6743 0.0572113
579 578.273 39 135 27383.4 1.67868e+07 13.1902 26.5273 0.0630329
580 579.042 38 133 24976.1 1.65153e+07 14.4302 26.4409 0.0689474
581 580.234 35 137 22720.2 1.5953e+07 16.9739 26.4713 0.080944
582 581.505 33 135 22119.5 1.52671e+07 19.4993 26.8416 0.096865
583 582.505 33 133 22896.3 1.47328e+07 20.0847 26.8333 0.11038
584 583.274 33 134 24219.9 1.43557e+07 20.2722 26.3696 0.120338
585 584.641 32 131 28201.4 1.3811e+07 17.6408 26.6306 0.134563
586 585.854 32 125 33347 1.35223e+07 15.242 26.2918 0.14157
587 586.477 33 125 36384.1 1.34645e+07 14.7052 25.9731 0.143026
588 587.415 33 124 41224.6 1.3509e+07 12.5314 25.6268 0.143102
589 588.127 34 126 44438.1 1.36576e+07 12.714 25.3206 0.142161
590 589.013 36 130 47380.3 1.39721e+07 12.1446 24.895 0.140823
591 590.062 35 132 48544.9 1.44948e+07 11.6248 23.7454 0.140182
592 591.146 36 134 46635.9 1.51135e+07 11.8799 22.2673 0.141216
593 592.033 40 134 43177.3 1.55801e+07 12.283 21.181 0.142873
594 593.376 36 132 36363.4 1.60508e+07 14.7139 19.1666 0.144488
595 594.061 37 134 32994.6 1.61382e+07 14.4881 18.5038 0.143876
596 595.158 34 133 28179.9 1.60697e+07 17.1928 17.3738 0.140032
597 596.317 33 136 24342.5 1.57594e+07 17.0326 16.4499 0.132496
598 597.7 32 134 21270.7 1.51793e+07 16.0585 15.5273 0.120771
599 598.25 32 137 20459.2 1.49107e+07 14.5755 14.8847 0.115841
600 599.619 31 136 19180 1.42065e+07 13.7692 14.3055 0.103878
601 600.353 31 136 18891 1.38274e+07 12.8345 13.5697 0.0979284
602 601.13 30 137 18833.4 1.34377e+07 12.4039 13.2978 0.0920761
603 602.13 30 136 19118.6 1.29662e+07 11.8737 12.8348 0.0853173
604 603.613 31 136 20294.5 1.23552e+07 11.7037 11.8673 0.0773327
605 604.012 31 138 20783.9 1.22122e+07 12.1362 11.4764 0.0757952
606 605.012 31 135 22503 1.18976e+07 12.0335 11.2769 0.074017
607 606.04 31 137 25291.6 1.16453e+07 14.3364 10.6076 0.0784166
608 607.547 31 134 33609.7 1.14141e+07 16.463 10.1782 0.113919
609 608.276 32 135 40927.4 1.13702e+07 20.4527 9.92443 0.152369
610 609.003 33 138 51896.7 1.13745e+07 21.1554 9.86418 0.203823
611 610.143 33 144 79954.8 1.15123e+07 15.9034 10.077 0.287891
612 611.167 36 147 115272 1.18658e+07 14.4582 10.8889 0.333013
613 612.579 35 130 165056 1.3112e+07 12.0523 13.0541 0.319038
614 613.065 36 131 172561 1.38904e+07 13.3033 15.1537 0.296549
615 614.393 35 134 162427 1.71664e+07 13.5971 18.1424 0.218277
616 615.084 31 139 141935 1.9437e+07 13.4899 21.1972 0.180766
617 616.11 28 149 102602 2.27964e+07 13.2307 23.9596 0.139498
618 617.182 27 155 65120.6 2.51558e+07 13.6727 25.2567 0.112899
619 618.447 25 157 36673.3 2.58147e+07 13.609 26.5241 0.0932455
620 619.022 24 160 28934.6 2.55225e+07 10.4643 26.8486 0.0864066
621 620.194 20 158 18985.2 2.42977e+07 12.946 28.3983 0.074884
622 621.615 19 153 13335.2 2.22789e+07 9.97104 29.3317 0.0649599
623 622.074 20 151 12344.7 2.15886e+07 7.75572 27.9282 0.0626427
624 623.002 21 151 11086.9 2.02062e+07 7.75693 29.2168 0.0591583
625 624.614 21 131 10638.5 1.79482e+07 6.8098 29.6498 0.056623
626 625.452 20 130 11118.2 1.68818e+07 6.4776 29.8388 0.0569416
627 626.452 20 127 12324.8 1.5727e+07 6.15132 30.2579 0.058705
628 627.633 20 126 14772 1.45454e+07 6.00407 30.2392 0.0626865
629 628.456 20 126 17247.7 1.38517e+07 6.56661 29.2279 0.0666554
630 629.672 20 123 22438.9 1.30397e+07 6.36524 29.8857 0.0742285
631 630.299 20 124 25907.3 1.27331e+07 7.0856 29.3266 0.0788609
632 631.038 21 125 30703.8 1.24795e+07 8.46761 28.8409 0.0848631
633 632.673 21 127 44270.2 1.23733e+07 8.61908 29.171 0.0990871
634 633.883 21 128 56190 1.275e+07 9.64208 29.1639 0.10881
635 634.051 21 129 57756.6 1.2836e+07 11.4198 29.8997 0.109977
636 635.441 22 131 69573 1.38344e+07 10.8859 30.6417 0.116535
637 636.176 24 134 73252.1 1.4569e+07 10.9525 32.5203 0.117147
638 637.024 24 138 73869.1 1.55742e+07 10.2396 34.3223 0.115283
639 638.254 23 142 65859.1 1.71953e+07 10.1427 33.6892 0.109397
640 639.031 22 145 56637 1.81333e+07 9.36131 34.9867 0.105386
641 640.276 21 137 39691.9 1.90854e+07 10.312 33.8264 0.100949
642 641.185 22 139 29392.3 1.91979e+07 10.4408 33.3255 0.0997044
643 642.51 20 142 18957.4 1.86074e+07 13.5637 33.0525 0.100062
644 643.058 20 142 16137.1 1.81768e+07 12.1733 32.6282 0.100617
645 644.107 19 139 12412.9 1.71874e+07 14.3779 33.0619 0.101837
646 645.107 18 136 10365.9 1.61462e+07 14.2696 32.908 0.102839
647 646.107 18 128 9300.78 1.5092e+07 14.1439 32.6822 0.103429
648 647.107 18 125 8950.26 1.40746e+07 14.0517 32.3928 0.103486
649 648.113 18 123 9198.07 1.31182e+07 14.0193 32.0348 0.102946
650 649.113 18 117 10024.8 1.22547e+07 14.064 31.6006 0.101786
651 650.238 18 116 11720.7 1.14059e+07 15.2516 29.8825 0.0997194
652 651.795 18 116 15785.4 1.04796e+07 14.7117 29.8733 0.0955135
653 652.076 18 114 16762.1 1.03479e+07 17.0441 28.5514 0.0945927
654 653.076 18 111 21047.1 9.97744e+06 15.4292 28.6359 0.0909673
655 654.076 18 109 26565.1 9.78312e+06 16.2794 27.4463 0.0869658
656 655.441 18 109 35735.1 9.8526e+06 18 25.5746 0.0817756
657 656.373 18 111 42286.1 1.01488e+07 21.1273 24.4871 0.0795043
658 657.02 18 111 46659.4 1.04729e+07 21.9742 23.7076 0.0792221
659 658.061 18 114 52734.4 1.11744e+07 23.0402 22.8383 0.0821485
660 659.175 18 117 58012.7 1.2094e+07 20.4156 22.0331 0.0906009
661 660.191 20 120 62326.7 1.30055e+07 15.9077 22.2534 0.101103
662 661.083 20 125 65873.8 1.3836e+07 11.8578 22.1073 0.108582
663 662.47 21 127 68105.2 1.52682e+07 8.32183 20.8943 0.109955
664 663.675 21 126 61396 1.66798e+07 7.73751 19.6039 0.101402
665 664.18 22 127 56250.6 1.72466e+07 6.95137 20.0209 0.09668
666 665.111 22 128 44591.4 1.80869e+07 7.07291 18.6013 0.0883363
667 666.005 22 130 33517.8 1.84763e+07 6.64394 17.7874 0.0819393
668 667.082 22 132 23026.1 1.83415e+07 6.60353 16.9767 0.0766431
669 668.829 21 129 12971.5 1.71157e+07 8.48265 16.7602 0.0719656
670 669.228 21 129 11648.5 1.67339e+07 6.76288 16.2091 0.071314
671 670.849 21 126 8424.57 1.50597e+07 7.23114 16.3914 0.069405
672 671.876 21 118 7550.43 1.39935e+07 6.87153 16.3198 0.0684851
673 672.973 20 115 7289.77 1.29104e+07 6.41467 16.1199 0.0675385
674 673.973 20 110 7560.61 1.19985e+07 6.08241 15.9096 0.0666026
675 674.718 20 111 8074.87 1.1375e+07 5.97379 15.4314 0.065817
676 675.307 20 112 8684.97 1.09192e+07 6.13132 14.8857 0.0651238
677 676.307 20 108 10210 1.02262e+07 5.62115 15.2552 0.0637639
678 677.051 21 107 11808 9.78294e+06 6.32773 14.3117 0.0625805
679 678.497 22 107 16404.8 9.1227e+06 6.12118 14.0207 0.0598535
680 679.497 22 106 21063 8.84583e+06 5.87575 13.7104 0.0577493
681 680.687 23 106 28352.4 8.75158e+06 6.44503 12.8959 0.0556343
682 681.122 23 109 31378.5 8.79173e+06 8.22866 12.5929 0.055295
683 682.133 23 110 39222 9.04699e+06 8.37191 11.923 0.0567485
684 683.221 23 113 48102.2 9.58905e+06 11.0996 11.5395 0.0657912
685 684.118 24 117 55653.5 1.02236e+07 13.5031 11.3081 0.0842701
686 685.284 24 118 66245.9 1.12462e+07 15.3282 11.2608 0.126919
687 686.312 24 124 75370.5 1.23225e+07 15.3002 12.334 0.171325
688 687.032 23 127 80526.5 1.32053e+07 14.218 13.5175 0.193181
689 688.026 23 134 81569.1 1.46754e+07 12.6246 14.6609 0.199594
690 689.154 26 141 71400.9 1.65962e+07 12.0865 16.2235 0.179941
691 690.399 24 141 51754.8 1.83507e+07 14.6426 16.3431 0.148023
692 691.016 24 145 43303.6 1.8821e+07 13.9616 16.8864 0.134809
693 692.107 23 147 33839.5 1.89767e+07 19.4527 16.8065 0.130089
694 693.131 24 146 32116.1 1.8563e+07 25.7212 16.8385 0.166078
695 694.097 24 147 36870.4 1.79612e+07 24 17.2752 0.221825
696 695.022 24 141 47442.6 1.74055e+07 19.8141 17.2553 0.258975
697 696.028 23 138 64919.8 1.70126e+07 21.0177 16.665 0.263079
698 697.092 25 140 88142.8 1.69761e+07 16.3844 16.2614 0.229331
699 698.032 28 141 110541 1.7294e+07 11.689 15.7537 0.176125
700 699.29 27 142 140968 1.81258e+07 6.41371 15.3571 0.0963626
701 700.341 26 141 153919 1.94162e+07 5.26165 16.9879 0.0471124
702 701.039 30 141 145770 2.09611e+07 4.89034 19.4083 0.0280719
703 702.031 26 150 107689 2.41142e+07 4.62707 21.9936 0.0158964
704 703.049 25 151 59196.6 2.67972e+07 5.25141 21.9483 0.0167353
705 704.031 21 154 29865.8 2.73128e+07 5.56321 21.8268 0.0344512
706 705.031 19 150 16066 2.62734e+07 12.9974 22.2945 0.0887469
707 706.087 19 147 12039.2 2.4435e+07 12.5356 22.4069 0.197478
708 707.987 19 129 18754.4 2.09774e+07 8.2585 23.4927 0.35741
709 708.932 17 129 29031.5 1.95185e+07 6.91732 23.7866 0.380759
710 709.173 18 129 32481.6 1.91941e+07 8.99726 22.6594 0.382663
711 710.05 18 130 47950.4 1.82248e+07 9.15346 23.3298 0.379346
712 711.083 18 125 69923.5 1.76506e+07 7.62477 25.2109 0.357315
713 712.168 18 126 85801.1 1.80115e+07 8.55376 26.0551 0.31426
714 713.008 18 126 84182.5 1.90439e+07 9.74036 26.3462 0.272255
715 714.018 16 131 66840.5 2.06815e+07 11.2627 24.2271 0.225333
