timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
2894 2893.8 122 1 316227 225.947 115.249 3.99302 0.733222
2895 2894.8 122 1 316227 226.342 115.249 3.99303 0.733225
2896 2895.8 122 1 316227 226.737 115.249 3.99304 0.733228
2897 2896.8 122 1 316227 227.131 115.249 3.99305 0.733231
2898 2897.8 122 1 316227 227.526 115.249 3.99306 0.733233
2899 2898.8 122 1 316227 227.921 115.249 3.99307 0.733236
2900 2899.8 122 1 316227 228.316 115.249 3.99308 0.733239
2901 2900.8 122 1 316227 228.711 115.249 3.99309 0.733242
2902 2901.8 122 1 316227 229.106 115.249 3.9931 0.733245
2903 2902.8 122 1 316227 229.501 115.25 3.99312 0.733247
2904 2903.8 122 1 316227 229.897 115.25 3.99313 0.73325
2905 2904.8 122 1 316227 230.292 115.25 3.99314 0.733253
2906 2905.8 122 1 316227 230.687 115.25 3.99315 0.733256
2907 2906.8 122 1 316227 231.082 115.25 3.99316 0.733259
2908 2907.8 122 1 316227 231.478 115.25 3.99317 0.733262
2909 2908.8 122 1 316227 231.873 115.25 3.99318 0.733265
2910 2909.8 122 1 316227 232.268 115.25 3.99319 0.733267
2911 2910.8 122 1 316227 232.664 115.25 3.99321 0.73327
2912 2911.8 122 1 316227 233.059 115.25 3.99322 0.733273
2913 2912.8 122 1 316227 233.454 115.25 3.99323 0.733276
2914 2913.8 122 1 316227 233.85 115.251 3.99324 0.733279
2915 2914.8 122 1 316227 234.245 115.251 3.99325 0.733282
2916 2915.8 122 1 316227 234.64 115.251 3.99326 0.733285
2917 2916.8 122 1 316227 235.036 115.251 3.99327 0.733288
2918 2917.8 122 1 316227 235.431 115.251 3.99329 0.733291
2919 2918.8 122 1 316227 235.827 115.251 3.9933 0.733293
2920 2919.8 122 1 316227 236.222 115.251 3.99331 0.733296
2921 2920.8 122 1 316227 236.617 115.251 3.99332 0.733299
2922 2921.8 122 1 316227 237.012 115.251 3.99333 0.733302
2923 2922.8 122 1 316227 237.408 115.251 3.99334 0.733305
2924 2923.8 122 1 316227 237.803 115.251 3.99335 0.733308
2925 2924.8 122 1 316227 238.198 115.251 3.99337 0.733311
2926 2925.8 122 1 316227 238.593 115.252 3.99338 0.733314
2927 2926.8 122 1 316227 238.988 115.252 3.99339 0.733317
2928 2927.8 122 1 316227 239.383 115.252 3.9934 0.73332
2929 2928.8 122 1 316227 239.778 115.252 3.99341 0.733323
2930 2929.8 122 1 316227 240.173 115.252 3.99342 0.733326
2931 2930.8 122 1 316227 240.568 115.252 3.99344 0.733329
2932 2931.8 122 1 316227 240.963 115.252 3.99345 0.733332
2933 2932.8 122 1 316227 241.358 115.252 3.99346 0.733335
2934 2933.8 122 1 316227 241.753 115.252 3.99347 0.733338
2935 2934.8 122 1 316227 242.147 115.252 3.99348 0.733341
2936 2935.8 122 1 316227 242.542 115.252 3.99349 0.733344
2937 2936.8 122 1 316227 242.937 115.253 3.99351 0.733347
2938 2937.8 122 1 316227 243.331 115.253 3.99352 0.73335
2939 2938.8 122 1 316227 243.725 115.253 3.99353 0.733353
2940 2939.8 122 1 316227 244.12 115.253 3.99354 0.733356
2941 2940.8 122 1 316227 244.514 115.253 3.99355 0.733359
2942 2941.8 122 1 316227 244.908 115.253 3.99357 0.733362
2943 2942.8 122 1 316227 245.302 115.253 3.99358 0.733365
2944 2943.8 122 1 316227 245.696 115.253 3.99359 0.733368
2945 2944.8 122 1 316227 246.09 115.253 3.9936 0.733371
2946 2945.8 122 1 316227 246.483 115.253 3.99361 0.733374
2947 2946.8 122 1 316227 246.877 115.253 3.99363 0.733377
2948 2947.8 122 1 316227 247.27 115.254 3.99364 0.73338
2949 2948.8 122 1 316227 247.664 115.254 3.99365 0.733383
2950 2949.8 122 1 316227 248.057 115.254 3.99366 0.733386
2951 2950.8 122 1 316227 248.45 115.254 3.99367 0.733389
2952 2951.8 122 1 316227 248.843 115.254 3.99369 0.733392
2953 2952.8 122 1 316227 249.236 115.254 3.9937 0.733395
2954 2953.8 122 1 316227 249.628 115.254 3.99371 0.733398
2955 2954.8 122 1 316227 250.021 115.254 3.99372 0.733402
2956 2955.8 122 1 316227 250.413 115.254 3.99373 0.733405
2957 2956.8 122 1 316227 250.805 115.254 3.99375 0.733408
2958 2957.8 122 1 316227 251.197 115.254 3.99376 0.733411
2959 2958.8 122 1 316227 251.589 115.255 3.99377 0.733414
2960 2959.8 122 1 316227 251.981 115.255 3.99378 0.733417
2961 2960.8 122 1 316227 252.373 115.255 3.9938 0.73342
2962 2961.8 122 1 316227 252.764 115.255 3.99381 0.733423
2963 2962.8 122 1 316227 253.155 115.255 3.99382 0.733426
2964 2963.8 122 1 316227 253.547 115.255 3.99383 0.73343
2965 2964.8 122 1 316227 253.937 115.255 3.99385 0.733433
2966 2965.8 122 1 316227 254.328 115.255 3.99386 0.733436
2967 2966.8 122 1 316227 254.719 115.255 3.99387 0.733439
2968 2967.8 122 1 316227 255.109 115.255 3.99388 0.733442
2969 2968.8 122 1 316227 255.499 115.256 3.99389 0.733445
2970 2969.8 122 1 316227 255.889 115.256 3.99391 0.733448
2971 2970.8 122 1 316227 256.279 115.256 3.99392 0.733452
2972 2971.8 122 1 316227 256.668 115.256 3.99393 0.733455
2973 2972.8 122 1 316227 257.058 115.256 3.99394 0.733458
2974 2973.8 122 1 316227 257.447 115.256 3.99396 0.733461
2975 2974.8 122 1 316227 257.836 115.256 3.99397 0.733464
2976 2975.8 122 1 316227 258.224 115.256 3.99398 0.733467
2977 2976.8 122 1 316227 258.613 115.256 3.99399 0.733471
2978 2977.8 122 1 316227 259.001 115.256 3.99401 0.733474
2979 2978.8 122 1 316227 259.389 115.256 3.99402 0.733477
2980 2979.8 122 1 316227 259.776 115.257 3.99403 0.73348
2981 2980.8 122 1 316227 260.164 115.257 3.99404 0.733483
2982 2981.8 122 1 316227 260.551 115.257 3.99406 0.733487
2983 2982.8 122 1 316227 260.938 115.257 3.99407 0.73349
2984 2983.8 122 1 316227 261.325 115.257 3.99408 0.733493
2985 2984.8 122 1 316227 261.711 115.257 3.9941 0.733496
2986 2985.8 122 1 316227 262.097 115.257 3.99411 0.7335
2987 2986.8 122 1 316227 262.483 115.257 3.99412 0.733503
2988 2987.8 122 1 316227 262.869 115.257 3.99413 0.733506
2989 2988.8 122 1 316227 263.254 115.257 3.99415 0.733509
2990 2989.8 122 1 316227 263.639 115.258 3.99416 0.733513
2991 2990.8 122 1 316227 264.024 115.258 3.99417 0.733516
2992 2991.8 122 1 316227 264.409 115.258 3.99419 0.733519
2993 2992.8 122 1 316227 264.793 115.258 3.9942 0.733522
2994 2993.8 122 1 316227 265.177 115.258 3.99421 0.733526
2995 2994.8 122 1 316227 265.561 115.258 3.99422 0.733529
2996 2995.8 122 1 316227 265.944 115.258 3.99424 0.733532
2997 2996.8 122 1 316227 266.327 115.258 3.99425 0.733535
2998 2997.8 122 1 316227 266.71 115.258 3.99426 0.733539
2999 2998.8 122 1 316227 267.092 115.258 3.99428 0.733542
3000 2999.8 122 1 316227 267.474 115.259 3.99429 0.733545
3001 3000.8 122 1 316227 267.856 115.259 3.9943 0.733549
3002 3001.8 122 1 316227 268.237 115.259 3.99431 0.733552
3003 3002.8 122 1 316227 268.618 115.259 3.99433 0.733555
3004 3003.8 122 1 316227 268.999 115.259 3.99434 0.733559
3005 3004.8 122 1 316227 269.379 115.259 3.99435 0.733562
3006 3005.8 122 1 316227 269.759 115.259 3.99437 0.733565
3007 3006.8 122 1 316227 270.139 115.259 3.99438 0.733569
3008 3007.8 122 1 316227 270.518 115.259 3.99439 0.733572
3009 3008.8 122 1 316227 270.897 115.259 3.99441 0.733575
3010 3009.8 122 1 316227 271.276 115.259 3.99442 0.733579
3011 3010.8 122 1 316227 271.654 115.26 3.99443 0.733582
3012 3011.8 122 1 316227 272.032 115.26 3.99445 0.733585
3013 3012.8 122 1 316227 272.409 115.26 3.99446 0.733589
3014 3013.8 122 1 316227 272.787 115.26 3.99447 0.733592
3015 3014.8 122 1 316227 273.163 115.26 3.99449 0.733595
3016 3015.8 122 1 316227 273.54 115.26 3.9945 0.733599
3017 3016.8 122 1 316227 273.916 115.26 3.99451 0.733602
3018 3017.8 122 1 316227 274.291 115.26 3.99453 0.733606
3019 3018.8 122 1 316227 274.666 115.26 3.99454 0.733609
3020 3019.8 122 1 316227 275.041 115.26 3.99455 0.733612
3021 3020.8 122 1 316227 275.415 115.261 3.99457 0.733616
3022 3021.8 122 1 316227 275.789 115.261 3.99458 0.733619
3023 3022.8 122 1 316227 276.163 115.261 3.99459 0.733623
3024 3023.8 122 1 316227 276.536 115.261 3.99461 0.733626
3025 3024.8 122 1 316227 276.908 115.261 3.99462 0.733629
3026 3025.8 122 1 316227 277.28 115.261 3.99463 0.733633
3027 3026.8 122 1 316227 277.652 115.261 3.99465 0.733636
3028 3027.8 122 1 316227 278.024 115.261 3.99466 0.73364
3029 3028.8 122 1 316227 278.394 115.261 3.99467 0.733643
3030 3029.8 122 1 316227 278.765 115.262 3.99469 0.733646
3031 3030.8 122 1 316227 279.135 115.262 3.9947 0.73365
3032 3031.8 122 1 316227 279.504 115.262 3.99471 0.733653
3033 3032.8 122 1 316227 279.873 115.262 3.99473 0.733657
3034 3033.8 122 1 316227 280.242 115.262 3.99474 0.73366
3035 3034.8 122 1 316227 280.61 115.262 3.99475 0.733664
3036 3035.8 122 1 316227 280.978 115.262 3.99477 0.733667
3037 3036.8 122 1 316227 281.345 115.262 3.99478 0.733671
3038 3037.8 122 1 316227 281.711 115.262 3.9948 0.733674
3039 3038.8 122 1 316227 282.078 115.262 3.99481 0.733678
3040 3039.8 122 1 316227 282.443 115.263 3.99482 0.733681
3041 3040.8 122 1 316227 282.808 115.263 3.99484 0.733685
3042 3041.8 122 1 316227 283.173 115.263 3.99485 0.733688
3043 3042.8 122 1 316227 283.537 115.263 3.99486 0.733692
3044 3043.8 122 1 316227 283.901 115.263 3.99488 0.733695
3045 3044.8 122 1 316227 284.264 115.263 3.99489 0.733699
3046 3045.8 122 1 316227 284.627 115.263 3.99491 0.733702
3047 3046.8 122 1 316227 284.989 115.263 3.99492 0.733706
3048 3047.8 122 1 316227 285.35 115.263 3.99493 0.733709
3049 3048.8 122 1 316227 285.711 115.263 3.99495 0.733713
3050 3049.8 122 1 316227 286.072 115.264 3.99496 0.733716
3051 3050.8 122 1 316227 286.432 115.264 3.99497 0.73372
3052 3051.8 122 1 316227 286.791 115.264 3.99499 0.733723
3053 3052.8 122 1 316227 287.15 115.264 3.995 0.733727
3054 3053.8 122 1 316227 287.508 115.264 3.99502 0.73373
3055 3054.8 122 1 316227 287.866 115.264 3.99503 0.733734
3056 3055.8 122 1 316227 288.223 115.264 3.99504 0.733737
3057 3056.8 122 1 316227 288.58 115.264 3.99506 0.733741
3058 3057.8 122 1 316227 288.936 115.264 3.99507 0.733744
3059 3058.8 122 1 316227 289.292 115.265 3.99509 0.733748
3060 3059.8 122 1 316227 289.646 115.265 3.9951 0.733752
3061 3060.8 122 1 316227 290.001 115.265 3.99511 0.733755
3062 3061.8 122 1 316227 290.354 115.265 3.99513 0.733759
3063 3062.8 122 1 316227 290.707 115.265 3.99514 0.733762
3064 3063.8 122 1 316227 291.06 115.265 3.99516 0.733766
3065 3064.8 122 1 316227 291.412 115.265 3.99517 0.73377
3066 3065.8 122 1 316227 291.763 115.265 3.99519 0.733773
3067 3066.8 122 1 316227 292.114 115.265 3.9952 0.733777
3068 3067.8 122 1 316227 292.464 115.265 3.99521 0.73378
3069 3068.8 122 1 316227 292.813 115.266 3.99523 0.733784
3070 3069.8 122 1 316227 293.162 115.266 3.99524 0.733788
3071 3070.8 122 1 316227 293.51 115.266 3.99526 0.733791
3072 3071.8 122 1 316227 293.858 115.266 3.99527 0.733795
3073 3072.8 122 1 316227 294.205 115.266 3.99528 0.733798
3074 3073.8 122 1 316227 294.551 115.266 3.9953 0.733802
3075 3074.8 122 1 316227 294.897 115.266 3.99531 0.733806
3076 3075.8 122 1 316227 295.242 115.266 3.99533 0.733809
3077 3076.8 122 1 316227 295.586 115.266 3.99534 0.733813
3078 3077.8 122 1 316227 295.93 115.267 3.99536 0.733817
3079 3078.8 122 1 316227 296.273 115.267 3.99537 0.73382
3080 3079.8 122 1 316227 296.615 115.267 3.99539 0.733824
3081 3080.8 122 1 316227 296.956 115.267 3.9954 0.733828
3082 3081.8 122 1 316227 297.297 115.267 3.99541 0.733831
3083 3082.8 122 1 316227 297.638 115.267 3.99543 0.733835
3084 3083.8 122 1 316227 297.977 115.267 3.99544 0.733839
3085 3084.8 122 1 316227 298.316 115.267 3.99546 0.733842
3086 3085.8 122 1 316227 298.654 115.267 3.99547 0.733846
3087 3086.8 122 1 316227 298.992 115.268 3.99549 0.73385
3088 3087.8 122 1 316227 299.329 115.268 3.9955 0.733853
3089 3088.8 122 1 316227 299.665 115.268 3.99552 0.733857
3090 3089.8 122 1 316227 300 115.268 3.99553 0.733861
3091 3090.8 122 1 316227 300.335 115.268 3.99554 0.733864
3092 3091.8 122 1 316227 300.669 115.268 3.99556 0.733868
3093 3092.8 122 1 316227 301.002 115.268 3.99557 0.733872
3094 3093.8 122 1 316227 301.334 115.268 3.99559 0.733875
3095 3094.8 122 1 316227 301.666 115.268 3.9956 0.733879
3096 3095.8 122 1 316227 301.997 115.268 3.99562 0.733883
3097 3096.8 122 1 316227 302.327 115.269 3.99563 0.733887
3098 3097.8 122 1 316227 302.656 115.269 3.99565 0.73389
3099 3098.8 122 1 316227 302.985 115.269 3.99566 0.733894
3100 3099.8 122 1 316227 303.313 115.269 3.99568 0.733898
3101 3100.8 122 1 316227 303.64 115.269 3.99569 0.733902
3102 3101.8 122 1 316227 303.967 115.269 3.99571 0.733905
3103 3102.8 122 1 316227 304.292 115.269 3.99572 0.733909
3104 3103.8 122 1 316227 304.617 115.269 3.99574 0.733913
3105 3104.8 122 1 316227 304.941 115.269 3.99575 0.733917
3106 3105.8 122 1 316227 305.265 115.27 3.99576 0.73392
3107 3106.8 122 1 316227 305.587 115.27 3.99578 0.733924
3108 3107.8 122 1 316227 305.909 115.27 3.99579 0.733928
3109 3108.8 122 1 316227 306.23 115.27 3.99581 0.733932
3110 3109.8 122 1 316227 306.55 115.27 3.99582 0.733935
3111 3110.8 122 1 316227 306.869 115.27 3.99584 0.733939
3112 3111.8 122 1 316227 307.188 115.27 3.99585 0.733943
3113 3112.8 122 1 316227 307.505 115.27 3.99587 0.733947
3114 3113.8 122 1 316227 307.822 115.27 3.99588 0.73395
3115 3114.8 122 1 316227 308.138 115.271 3.9959 0.733954
3116 3115.8 122 1 316227 308.453 115.271 3.99591 0.733958
3117 3116.8 122 1 316227 308.768 115.271 3.99593 0.733962
3118 3117.8 122 1 316227 309.081 115.271 3.99594 0.733966
3119 3118.8 122 1 316227 309.394 115.271 3.99596 0.733969
3120 3119.8 122 1 316227 309.706 115.271 3.99597 0.733973
3121 3120.8 122 1 316227 310.017 115.271 3.99599 0.733977
3122 3121.8 122 1 316227 310.327 115.271 3.996 0.733981
3123 3122.8 122 1 316227 310.636 115.271 3.99602 0.733985
3124 3123.8 122 1 316227 310.944 115.272 3.99603 0.733989
3125 3124.8 122 1 316227 311.252 115.272 3.99605 0.733992
3126 3125.8 122 1 316227 311.559 115.272 3.99606 0.733996
3127 3126.8 122 1 316227 311.864 115.272 3.99608 0.734
3128 3127.8 122 1 316227 312.169 115.272 3.99609 0.734004
3129 3128.8 122 1 316227 312.473 115.272 3.99611 0.734008
3130 3129.8 122 1 316227 312.776 115.272 3.99612 0.734012
3131 3130.8 122 1 316227 313.079 115.272 3.99614 0.734015
3132 3131.8 122 1 316227 313.38 115.272 3.99615 0.734019
3133 3132.8 122 1 316227 313.68 115.273 3.99617 0.734023
3134 3133.8 122 1 316227 313.98 115.273 3.99619 0.734027
3135 3134.8 122 1 316227 314.278 115.273 3.9962 0.734031
3136 3135.8 122 1 316227 314.576 115.273 3.99622 0.734035
3137 3136.8 122 1 316227 314.873 115.273 3.99623 0.734039
3138 3137.8 122 1 316227 315.169 115.273 3.99625 0.734043
3139 3138.8 122 1 316227 315.464 115.273 3.99626 0.734046
3140 3139.8 122 1 316227 315.757 115.273 3.99628 0.73405
3141 3140.8 122 1 316227 316.051 115.273 3.99629 0.734054
3142 3141.8 122 1 316227 316.343 115.274 3.99631 0.734058
3143 3142.8 122 1 316227 316.634 115.274 3.99632 0.734062
3144 3143.8 122 1 316227 316.924 115.274 3.99634 0.734066
3145 3144.8 122 1 316227 317.213 115.274 3.99635 0.73407
3146 3145.8 122 1 316227 317.501 115.274 3.99637 0.734074
3147 3146.8 122 1 316227 317.789 115.274 3.99638 0.734078
3148 3147.8 122 1 316227 318.075 115.274 3.9964 0.734081
3149 3148.8 122 1 316227 318.36 115.274 3.99642 0.734085
3150 3149.8 122 1 316227 318.645 115.275 3.99643 0.734089
3151 3150.8 122 1 316227 318.928 115.275 3.99645 0.734093
3152 3151.8 122 1 316227 319.211 115.275 3.99646 0.734097
3153 3152.8 122 1 316227 319.492 115.275 3.99648 0.734101
3154 3153.8 122 1 316227 319.773 115.275 3.99649 0.734105
3155 3154.8 122 1 316227 320.052 115.275 3.99651 0.734109
3156 3155.8 122 1 316227 320.331 115.275 3.99652 0.734113
3157 3156.8 122 1 316227 320.608 115.275 3.99654 0.734117
3158 3157.8 122 1 316227 320.884 115.275 3.99655 0.734121
3159 3158.8 122 1 316227 321.16 115.276 3.99657 0.734125
3160 3159.8 122 1 316227 321.434 115.276 3.99659 0.734129
3161 3160.8 122 1 316227 321.708 115.276 3.9966 0.734133
3162 3161.8 122 1 316227 321.98 115.276 3.99662 0.734137
3163 3162.8 122 1 316227 322.251 115.276 3.99663 0.734141
3164 3163.8 122 1 316227 322.522 115.276 3.99665 0.734145
3165 3164.8 122 1 316227 322.791 115.276 3.99666 0.734149
3166 3165.8 122 1 316227 323.059 115.276 3.99668 0.734152
3167 3166.8 122 1 316227 323.326 115.276 3.9967 0.734156
3168 3167.8 122 1 316227 323.593 115.277 3.99671 0.73416
3169 3168.8 122 1 316227 323.858 115.277 3.99673 0.734164
3170 3169.8 122 1 316227 324.122 115.277 3.99674 0.734168
3171 3170.8 122 1 316227 324.385 115.277 3.99676 0.734172
3172 3171.8 122 1 316227 324.647 115.277 3.99677 0.734176
3173 3172.8 122 1 316227 324.907 115.277 3.99679 0.73418
3174 3173.8 122 1 316227 325.167 115.277 3.99681 0.734184
3175 3174.8 122 1 316227 325.426 115.277 3.99682 0.734188
3176 3175.8 122 1 316227 325.684 115.277 3.99684 0.734192
3177 3176.8 122 1 316227 325.94 115.278 3.99685 0.734196
3178 3177.8 122 1 316227 326.196 115.278 3.99687 0.7342
3179 3178.8 122 1 316227 326.45 115.278 3.99688 0.734204
3180 3179.8 122 1 316227 326.703 115.278 3.9969 0.734208
3181 3180.8 122 1 316227 326.955 115.278 3.99692 0.734212
3182 3181.8 122 1 316227 327.206 115.278 3.99693 0.734216
3183 3182.8 122 1 316227 327.456 115.278 3.99695 0.73422
3184 3183.8 122 1 316227 327.705 115.278 3.99696 0.734224
3185 3184.8 122 1 316227 327.953 115.279 3.99698 0.734229
3186 3185.8 122 1 316227 328.199 115.279 3.997 0.734233
3187 3186.8 122 1 316227 328.445 115.279 3.99701 0.734237
3188 3187.8 122 1 316227 328.689 115.279 3.99703 0.734241
3189 3188.8 122 1 316227 328.933 115.279 3.99704 0.734245
3190 3189.8 122 1 316227 329.175 115.279 3.99706 0.734249
3191 3190.8 122 1 316227 329.416 115.279 3.99707 0.734253
3192 3191.8 122 1 316227 329.655 115.279 3.99709 0.734257
3193 3192.8 122 1 316227 329.894 115.279 3.99711 0.734261
3194 3193.8 122 1 316227 330.132 115.28 3.99712 0.734265
3195 3194.8 122 1 316227 330.368 115.28 3.99714 0.734269
3196 3195.8 122 1 316227 330.603 115.28 3.99715 0.734273
3197 3196.8 122 1 316227 330.837 115.28 3.99717 0.734277
3198 3197.8 122 1 316227 331.07 115.28 3.99719 0.734281
3199 3198.8 122 1 316227 331.302 115.28 3.9972 0.734285
3200 3199.8 122 1 316227 331.532 115.28 3.99722 0.734289
3201 3200.8 122 1 316227 331.762 115.28 3.99723 0.734293
3202 3201.8 122 1 316227 331.99 115.281 3.99725 0.734297
3203 3202.8 122 1 316227 332.217 115.281 3.99727 0.734302
3204 3203.8 122 1 316227 332.443 115.281 3.99728 0.734306
3205 3204.8 122 1 316227 332.668 115.281 3.9973 0.73431
3206 3205.8 122 1 316227 332.891 115.281 3.99732 0.734314
3207 3206.8 122 1 316227 333.113 115.281 3.99733 0.734318
3208 3207.8 122 1 316227 333.334 115.281 3.99735 0.734322
3209 3208.8 122 1 316227 333.554 115.281 3.99736 0.734326
3210 3209.8 122 1 316227 333.773 115.281 3.99738 0.73433
3211 3210.8 122 1 316227 333.991 115.282 3.9974 0.734334
3212 3211.8 122 1 316227 334.207 115.282 3.99741 0.734338
3213 3212.8 122 1 316227 334.422 115.282 3.99743 0.734343
3214 3213.8 122 1 316227 334.636 115.282 3.99744 0.734347
3215 3214.8 122 1 316227 334.848 115.282 3.99746 0.734351
3216 3215.8 122 1 316227 335.06 115.282 3.99748 0.734355
3217 3216.8 122 1 316227 335.27 115.282 3.99749 0.734359
3218 3217.8 122 1 316227 335.479 115.282 3.99751 0.734363
3219 3218.8 122 1 316227 335.686 115.283 3.99753 0.734367
3220 3219.8 122 1 316227 335.893 115.283 3.99754 0.734371
3221 3220.8 122 1 316227 336.098 115.283 3.99756 0.734375
3222 3221.8 122 1 316227 336.302 115.283 3.99757 0.73438
3223 3222.8 122 1 316227 336.505 115.283 3.99759 0.734384
3224 3223.8 122 1 316227 336.706 115.283 3.99761 0.734388
3225 3224.8 122 1 316227 336.906 115.283 3.99762 0.734392
3226 3225.8 122 1 316227 337.105 115.283 3.99764 0.734396
3227 3226.8 122 1 316227 337.303 115.283 3.99766 0.7344
3228 3227.8 122 1 316227 337.5 115.284 3.99767 0.734404
3229 3228.8 122 1 316227 337.695 115.284 3.99769 0.734409
3230 3229.8 122 1 316227 337.889 115.284 3.9977 0.734413
3231 3230.8 122 1 316227 338.081 115.284 3.99772 0.734417
3232 3231.8 122 1 316227 338.273 115.284 3.99774 0.734421
3233 3232.8 122 1 316227 338.463 115.284 3.99775 0.734425
3234 3233.8 122 1 316227 338.652 115.284 3.99777 0.734429
3235 3234.8 122 1 316227 338.839 115.284 3.99779 0.734433
3236 3235.8 122 1 316227 339.025 115.285 3.9978 0.734438
3237 3236.8 122 1 316227 339.21 115.285 3.99782 0.734442
3238 3237.8 122 1 316227 339.394 115.285 3.99784 0.734446
3239 3238.8 122 1 316227 339.576 115.285 3.99785 0.73445
3240 3239.8 122 1 316227 339.757 115.285 3.99787 0.734454
3241 3240.8 122 1 316227 339.937 115.285 3.99789 0.734458
3242 3241.8 122 1 316227 340.115 115.285 3.9979 0.734463
3243 3242.8 122 1 316227 340.293 115.285 3.99792 0.734467
3244 3243.8 122 1 316227 340.468 115.285 3.99793 0.734471
3245 3244.8 122 1 316227 340.643 115.286 3.99795 0.734475
3246 3245.8 122 1 316227 340.816 115.286 3.99797 0.734479
3247 3246.8 122 1 316227 340.988 115.286 3.99798 0.734484
3248 3247.8 122 1 316227 341.158 115.286 3.998 0.734488
3249 3248.8 122 1 316227 341.328 115.286 3.99802 0.734492
3250 3249.8 122 1 316227 341.496 115.286 3.99803 0.734496
3251 3250.8 122 1 316227 341.662 115.286 3.99805 0.7345
3252 3251.8 122 1 316227 341.827 115.286 3.99807 0.734504
3253 3252.8 122 1 316227 341.991 115.287 3.99808 0.734509
