timesOfRecord time label Pdensity
350 349.801 64 6.61578
350 349.801 68 5.17992
350 349.801 69 1.18441
350 349.801 73 2.67118
350 349.801 87 0.382993
350 349.801 103 0.287207
350 349.801 121 0.375861
350 349.801 183 0.903637
350 349.801 202 5335.3
351 350.801 51 11.1234
351 350.801 62 33.207
351 350.801 64 6.38717
351 350.801 68 5.00088
351 350.801 69 1.14349
351 350.801 73 2.37701
351 350.801 87 0.375835
351 350.801 103 0.287343
351 350.801 121 0.368079
351 350.801 183 0.804123
351 350.801 202 5397.7
352 351.801 51 10.745
352 351.801 62 32.0597
352 351.801 64 6.1665
352 351.801 68 4.82806
352 351.801 69 1.10398
352 351.801 73 2.11523
352 351.801 87 0.368813
352 351.801 103 0.287481
352 351.801 121 0.360461
352 351.801 183 0.715563
352 351.801 202 5460.46
353 352.801 51 10.3795
353 352.801 62 30.9521
353 352.801 64 5.95347
353 352.801 68 4.66122
353 352.801 69 1.06584
353 352.801 73 1.88226
353 352.801 87 0.361923
353 352.801 103 0.287621
353 352.801 121 0.353002
353 352.801 183 0.636751
353 352.801 202 5523.55
354 353.801 51 10.0264
354 353.801 62 29.883
354 353.801 64 5.74782
354 353.801 68 4.50018
354 353.801 69 1.02903
354 353.801 73 1.67493
354 353.801 87 0.355165
354 353.801 103 0.287763
354 353.801 121 0.3457
354 353.801 183 0.566615
354 353.801 202 5586.97
355 354.801 51 9.68544
355 354.801 62 28.8509
355 354.801 64 5.54931
355 354.801 68 4.34471
355 354.801 69 0.993485
355 354.801 73 1.49043
355 354.801 87 0.348534
355 354.801 103 0.287907
355 354.801 121 0.33855
355 354.801 183 0.504201
355 354.801 202 5650.7
356 355.801 51 9.35609
356 355.801 62 27.8546
356 355.801 64 5.35767
356 355.801 68 4.19464
356 355.801 69 0.959177
356 355.801 73 1.32625
356 355.801 87 0.342029
356 355.801 103 0.288053
356 355.801 121 0.33155
356 355.801 183 0.448657
356 355.801 202 5714.75
357 356.801 51 9.03799
357 356.801 62 26.8928
357 356.801 64 5.17268
357 356.801 68 4.04977
357 356.801 69 0.926058
357 356.801 73 1.18014
357 356.801 87 0.335648
357 356.801 103 0.288201
357 356.801 121 0.324697
357 356.801 183 0.39923
357 356.801 202 5779.09
358 357.801 51 8.73075
358 357.801 62 25.9644
358 357.801 64 4.9941
358 357.801 68 3.90992
358 357.801 69 0.894087
358 357.801 73 1.05011
358 357.801 87 0.329387
358 357.801 103 0.288351
358 357.801 121 0.317987
358 357.801 183 0.355244
358 357.801 202 5843.72
359 358.801 51 8.434
359 358.801 62 25.0681
359 358.801 64 4.8217
359 358.801 68 3.77491
359 358.801 69 0.863223
359 358.801 73 0.934409
359 358.801 87 0.323245
359 358.801 103 0.288503
359 358.801 121 0.311418
359 358.801 183 0.316102
359 358.801 202 5908.63
360 359.801 51 8.14737
360 359.801 62 24.2029
360 359.801 64 4.65528
360 359.801 68 3.64459
360 359.801 69 0.833429
360 359.801 73 0.831446
360 359.801 87 0.31722
360 359.801 103 0.288657
360 359.801 121 0.304986
360 359.801 183 0.281271
360 359.801 202 5973.79
361 360.801 51 7.87052
361 360.801 62 23.3676
361 360.801 64 4.49463
361 360.801 68 3.51878
361 360.801 69 0.804667
361 360.801 73 0.739822
361 360.801 87 0.311308
361 360.801 103 0.288814
361 360.801 121 0.298689
361 360.801 183 0.250276
361 360.801 202 6039.22
362 361.801 51 7.60313
362 361.801 62 22.5613
362 361.801 64 4.33954
362 361.801 68 3.39733
362 361.801 69 0.776902
362 361.801 73 0.65829
362 361.801 87 0.305509
362 361.801 103 0.288972
362 361.801 121 0.292524
362 361.801 183 0.222694
362 361.801 202 6104.88
363 362.801 51 7.34485
363 362.801 62 21.7829
363 362.801 64 4.18982
363 362.801 68 3.28009
363 362.801 69 0.750098
363 362.801 73 0.585737
363 362.801 87 0.299819
363 362.801 103 0.289132
363 362.801 121 0.286487
363 362.801 183 0.19815
363 362.801 202 6170.76
364 363.801 51 7.09539
364 363.801 62 21.0315
364 363.801 64 4.04529
364 363.801 68 3.16692
364 363.801 69 0.724223
364 363.801 73 0.521177
364 363.801 87 0.294237
364 363.801 103 0.289295
364 363.801 121 0.280577
364 363.801 183 0.17631
364 363.801 202 6236.86
365 364.801 51 6.85443
365 364.801 62 20.3061
365 364.801 64 3.90576
365 364.801 68 3.05766
365 364.801 69 0.699244
365 364.801 73 0.463728
365 364.801 87 0.288761
365 364.801 103 0.28946
365 364.801 121 0.274791
365 364.801 183 0.156875
365 364.801 202 6303.16
366 365.801 51 6.6217
366 365.801 62 19.6058
366 365.801 64 3.77107
366 365.801 68 2.95219
366 365.801 69 0.67513
366 365.801 73 0.412608
366 365.801 87 0.283388
366 365.801 103 0.289627
366 365.801 121 0.269125
366 365.801 183 0.139582
366 365.801 202 6369.65
367 366.801 51 6.3969
367 366.801 62 18.9298
367 366.801 64 3.64104
367 366.801 68 2.85037
367 366.801 69 0.651851
367 366.801 73 0.36712
367 366.801 87 0.278118
367 366.801 103 0.289796
367 366.801 121 0.263578
367 366.801 183 0.124193
367 366.801 202 6436.31
368 367.801 51 6.17977
368 367.801 62 18.2772
368 367.801 64 3.51552
368 367.801 68 2.75208
368 367.801 69 0.629378
368 367.801 73 0.326644
368 367.801 87 0.272947
368 367.801 103 0.289967
368 367.801 121 0.258147
368 367.801 183 0.110501
368 367.801 202 6503.12
369 368.801 51 5.97004
369 368.801 62 17.6472
369 368.801 64 3.39433
369 368.801 68 2.65719
369 368.801 69 0.607683
369 368.801 73 0.290627
369 368.801 87 0.267873
369 368.801 103 0.290141
369 368.801 121 0.25283
369 368.801 202 6570.08
370 369.801 51 5.76746
370 369.801 62 17.039
370 369.801 64 3.27735
370 369.801 68 2.56558
370 369.801 69 0.58674
370 369.801 73 0.25858
370 369.801 87 0.262896
370 369.801 103 0.290317
370 369.801 121 0.247623
370 369.801 202 6637.17
371 370.801 51 5.57179
371 370.801 62 16.4518
371 370.801 64 3.16441
371 370.801 68 2.47715
371 370.801 69 0.566521
371 370.801 73 0.230064
371 370.801 87 0.258013
371 370.801 103 0.290496
371 370.801 121 0.242526
371 370.801 202 6704.37
372 371.801 51 5.38279
372 371.801 62 15.885
372 371.801 64 3.05538
372 371.801 68 2.39178
372 371.801 69 0.547002
372 371.801 73 0.204691
372 371.801 87 0.253222
372 371.801 103 0.290677
372 371.801 121 0.237535
372 371.801 202 6771.66
373 372.801 51 5.20023
373 372.801 62 15.3378
373 372.801 64 2.95013
373 372.801 68 2.30937
373 372.801 69 0.528158
373 372.801 73 0.182115
373 372.801 87 0.248522
373 372.801 103 0.29086
373 372.801 121 0.232648
373 372.801 202 6839.03
374 373.801 51 5.02389
374 373.801 62 14.8095
374 373.801 64 2.84852
374 373.801 68 2.2298
374 373.801 69 0.509966
374 373.801 73 0.162027
374 373.801 87 0.243911
374 373.801 103 0.291046
374 373.801 121 0.227863
374 373.801 202 6906.47
375 374.801 51 4.85355
375 374.801 62 14.2995
375 374.801 64 2.75042
375 374.801 68 2.15299
375 374.801 69 0.492404
375 374.801 73 0.144153
375 374.801 87 0.239387
375 374.801 103 0.291234
375 374.801 121 0.223179
375 374.801 202 6973.95
376 375.801 51 4.68903
376 375.801 62 13.8071
376 375.801 64 2.65572
376 375.801 68 2.07884
376 375.801 69 0.47545
376 375.801 73 0.12825
376 375.801 87 0.234948
376 375.801 103 0.291424
376 375.801 121 0.218592
376 375.801 202 7041.46
377 376.801 51 4.5301
377 376.801 62 13.3318
377 376.801 64 2.56429
377 376.801 68 2.00726
377 376.801 69 0.459082
377 376.801 73 0.1141
377 376.801 87 0.230594
377 376.801 103 0.291617
377 376.801 121 0.214101
377 376.801 202 7108.98
378 377.801 51 4.37659
378 377.801 62 12.8729
378 377.801 64 2.47603
378 377.801 68 1.93815
378 377.801 69 0.44328
378 377.801 73 0.101511
378 377.801 87 0.226321
378 377.801 103 0.291813
378 377.801 121 0.209703
378 377.801 202 7176.5
379 378.801 51 4.22831
379 378.801 62 12.4299
379 378.801 64 2.39081
379 378.801 68 1.87143
379 378.801 69 0.428024
379 378.801 87 0.22213
379 378.801 103 0.292011
379 378.801 121 0.205398
379 378.801 202 7243.98
380 379.801 51 4.08508
380 379.801 62 12.0022
380 379.801 64 2.30855
380 379.801 68 1.80702
380 379.801 69 0.413296
380 379.801 87 0.218017
380 379.801 103 0.292212
380 379.801 121 0.201182
380 379.801 202 7311.43
381 380.801 51 3.94672
381 380.801 62 11.5892
381 380.801 64 2.22913
381 380.801 68 1.74484
381 380.801 69 0.399078
381 380.801 87 0.213982
381 380.801 103 0.292415
381 380.801 121 0.197054
381 380.801 202 7378.81
382 381.801 51 3.81307
382 381.801 62 11.1906
382 381.801 64 2.15245
382 381.801 68 1.6848
382 381.801 69 0.38535
382 381.801 87 0.210024
382 381.801 103 0.292621
382 381.801 121 0.193012
382 381.801 202 7446.11
383 382.801 51 3.68398
383 382.801 62 10.8058
383 382.801 64 2.07842
383 382.801 68 1.62685
383 382.801 69 0.372098
383 382.801 87 0.20614
383 382.801 103 0.29283
383 382.801 121 0.189055
383 382.801 202 7513.3
384 383.801 51 3.55927
384 383.801 62 10.4342
384 383.801 64 2.00696
384 383.801 68 1.57089
384 383.801 69 0.359303
384 383.801 87 0.202329
384 383.801 103 0.293041
384 383.801 121 0.18518
384 383.801 202 7580.38
385 384.801 51 3.43881
385 384.801 62 10.0755
385 384.801 64 1.93796
385 384.801 68 1.51687
385 384.801 69 0.346951
385 384.801 87 0.198591
385 384.801 103 0.293255
385 384.801 121 0.181386
385 384.801 202 7647.31
386 385.801 51 3.32245
386 385.801 62 9.72915
386 385.801 64 1.87135
386 385.801 68 1.46472
386 385.801 69 0.335025
386 385.801 87 0.194923
386 385.801 103 0.293472
386 385.801 121 0.177671
386 385.801 202 7714.08
387 386.801 51 3.21005
387 386.801 62 9.3948
387 386.801 64 1.80704
387 386.801 68 1.41437
387 386.801 69 0.323511
387 386.801 87 0.191324
387 386.801 103 0.293691
387 386.801 121 0.174033
387 386.801 202 7780.66
388 387.801 51 3.10147
388 387.801 62 9.07199
388 387.801 64 1.74495
388 387.801 68 1.36576
388 387.801 69 0.312395
388 387.801 87 0.187793
388 387.801 103 0.293913
388 387.801 121 0.170471
388 387.801 202 7847.04
389 388.801 51 2.99659
389 388.801 62 8.76033
389 388.801 64 1.685
389 388.801 68 1.31883
389 388.801 69 0.301663
389 388.801 87 0.184328
389 388.801 103 0.294139
389 388.801 121 0.166983
389 388.801 202 7913.2
390 389.801 51 2.89527
390 389.801 62 8.45944
390 389.801 64 1.62712
390 389.801 68 1.27352
390 389.801 69 0.291302
390 389.801 87 0.180929
390 389.801 103 0.294366
390 389.801 121 0.163568
390 389.801 202 7979.11
391 390.801 51 2.79739
391 390.801 62 8.16893
391 390.801 64 1.57125
391 390.801 68 1.22978
391 390.801 69 0.281298
391 390.801 87 0.177594
391 390.801 103 0.294597
391 390.801 121 0.160224
391 390.801 202 8044.75
392 391.801 51 2.70284
392 391.801 62 7.88846
392 391.801 64 1.5173
392 391.801 68 1.18754
392 391.801 69 0.27164
392 391.801 87 0.174321
392 391.801 103 0.294831
392 391.801 121 0.15695
392 391.801 202 8110.1
393 392.801 51 2.61151
393 392.801 62 7.61766
393 392.801 64 1.46521
393 392.801 68 1.14676
393 392.801 69 0.262315
393 392.801 87 0.171111
393 392.801 103 0.295068
393 392.801 121 0.153743
393 392.801 202 8175.14
394 393.801 51 2.52328
394 393.801 62 7.35621
394 393.801 64 1.41493
394 393.801 68 1.1074
394 393.801 69 0.253312
394 393.801 87 0.167961
394 393.801 103 0.295307
394 393.801 121 0.150604
394 393.801 202 8239.85
395 394.801 51 2.43805
395 394.801 62 7.10379
395 394.801 64 1.36637
395 394.801 68 1.06939
395 394.801 69 0.24462
395 394.801 87 0.16487
395 394.801 103 0.29555
395 394.801 121 0.147529
395 394.801 202 8304.19
396 395.801 51 2.35571
396 395.801 62 6.86007
396 395.801 64 1.3195
396 395.801 68 1.03269
396 395.801 69 0.236228
396 395.801 87 0.161837
396 395.801 103 0.295795
396 395.801 121 0.144519
396 395.801 202 8368.16
397 396.801 51 2.27617
397 396.801 62 6.62477
397 396.801 64 1.27424
397 396.801 68 0.997258
397 396.801 69 0.228125
397 396.801 87 0.158862
397 396.801 103 0.296044
397 396.801 121 0.141571
397 396.801 202 8431.73
398 397.801 51 2.19934
398 397.801 62 6.39757
398 397.801 64 1.23054
398 397.801 68 0.963049
398 397.801 69 0.220301
398 397.801 87 0.155942
398 397.801 103 0.296295
398 397.801 121 0.138685
398 397.801 202 8494.87
399 398.801 51 2.12511
399 398.801 62 6.17822
399 398.801 64 1.18834
399 398.801 68 0.93002
399 398.801 69 0.212748
399 398.801 87 0.153077
399 398.801 103 0.29655
399 398.801 121 0.135858
399 398.801 202 8557.56
400 399.801 51 2.0534
400 399.801 62 5.96643
400 399.801 64 1.14761
400 399.801 68 0.898131
400 399.801 69 0.205455
400 399.801 87 0.150267
400 399.801 103 0.296808
400 399.801 121 0.13309
400 399.801 202 8619.78
401 400.801 51 1.98412
401 400.801 62 5.76194
401 400.801 64 1.10828
401 400.801 68 0.867341
401 400.801 69 0.198413
401 400.801 87 0.147509
401 400.801 103 0.297069
401 400.801 121 0.13038
401 400.801 202 8681.51
402 401.801 51 1.9172
402 401.801 62 5.5645
402 401.801 64 1.0703
402 401.801 68 0.837613
402 401.801 69 0.191614
402 401.801 87 0.144802
402 401.801 103 0.297333
402 401.801 121 0.127726
402 401.801 202 8742.72
403 402.801 51 1.85255
403 402.801 62 5.37386
403 402.801 64 1.03363
403 402.801 68 0.80891
403 402.801 69 0.18505
403 402.801 87 0.142147
403 402.801 103 0.2976
403 402.801 121 0.125127
403 402.801 202 8803.39
404 403.801 51 1.79009
404 403.801 62 5.1898
404 403.801 64 0.998227
404 403.801 68 0.781196
404 403.801 69 0.178711
404 403.801 87 0.139542
404 403.801 103 0.297871
404 403.801 121 0.122582
404 403.801 202 8863.49
405 404.801 51 1.72975
405 404.801 62 5.01207
405 404.801 64 0.964043
405 404.801 68 0.754437
405 404.801 69 0.172591
405 404.801 87 0.136985
405 404.801 103 0.298145
405 404.801 121 0.12009
405 404.801 202 8923.01
406 405.801 51 1.67146
406 405.801 62 4.84047
406 405.801 64 0.931036
406 405.801 68 0.7286
406 405.801 69 0.166682
406 405.801 87 0.134477
406 405.801 103 0.298422
406 405.801 121 0.117649
406 405.801 202 8981.92
407 406.801 51 1.61514
407 406.801 62 4.67478
407 406.801 64 0.899167
407 406.801 68 0.703653
407 406.801 69 0.160977
407 406.801 87 0.132015
407 406.801 103 0.298702
407 406.801 121 0.115259
407 406.801 202 9040.19
408 407.801 51 1.56074
408 407.801 62 4.51479
408 407.801 64 0.868394
408 407.801 68 0.679566
408 407.801 69 0.155468
408 407.801 87 0.1296
408 407.801 103 0.298986
408 407.801 121 0.112919
408 407.801 202 9097.81
409 408.801 51 1.50817
409 408.801 62 4.36032
409 408.801 64 0.838682
409 408.801 68 0.656308
409 408.801 69 0.150148
409 408.801 87 0.12723
409 408.801 103 0.299273
409 408.801 121 0.110627
409 408.801 202 9154.75
410 409.801 51 1.45739
410 409.801 62 4.21116
410 409.801 64 0.809992
410 409.801 68 0.633851
410 409.801 69 0.145012
410 409.801 87 0.124905
410 409.801 103 0.299563
410 409.801 121 0.108383
410 409.801 202 9210.98
411 410.801 51 1.40833
411 410.801 62 4.06713
411 410.801 64 0.782289
411 410.801 68 0.612168
411 410.801 69 0.140052
411 410.801 87 0.122623
411 410.801 103 0.299857
411 410.801 121 0.106185
411 410.801 202 9266.49
412 411.801 51 1.36093
412 411.801 62 3.92806
412 411.801 64 0.75554
412 411.801 68 0.59123
412 411.801 69 0.135263
412 411.801 87 0.120384
412 411.801 103 0.300155
412 411.801 121 0.104032
412 411.801 202 9321.24
413 412.801 51 1.31514
413 412.801 62 3.79378
413 412.801 64 0.729711
413 412.801 68 0.571013
413 412.801 69 0.130639
413 412.801 87 0.118187
413 412.801 103 0.300455
413 412.801 121 0.101924
413 412.801 202 9375.23
414 413.801 51 1.2709
414 413.801 62 3.66411
414 413.801 64 0.704771
414 413.801 68 0.551492
414 413.801 69 0.126174
414 413.801 87 0.116031
414 413.801 103 0.300759
414 413.801 202 9428.42
415 414.801 51 1.22816
415 414.801 62 3.53891
415 414.801 64 0.680688
415 414.801 68 0.532642
415 414.801 69 0.121863
415 414.801 87 0.113915
415 414.801 103 0.301067
415 414.801 202 9480.79
416 415.801 51 1.18686
416 415.801 62 3.41801
416 415.801 64 0.657434
416 415.801 68 0.514441
416 415.801 69 0.1177
416 415.801 87 0.111839
416 415.801 103 0.301378
416 415.801 202 9532.33
417 416.801 51 1.14696
417 416.801 62 3.30126
417 416.801 64 0.634979
417 416.801 68 0.496866
417 416.801 69 0.11368
417 416.801 87 0.109802
417 416.801 103 0.301693
417 416.801 202 9583
418 417.801 51 1.10841
418 417.801 62 3.18853
418 417.801 64 0.613296
418 417.801 68 0.479894
418 417.801 69 0.109798
418 417.801 87 0.107803
418 417.801 103 0.302012
418 417.801 202 9632.78
419 418.801 51 1.07117
419 418.801 62 3.07968
419 418.801 64 0.592358
419 418.801 68 0.463507
419 418.801 69 0.106049
419 418.801 87 0.105841
419 418.801 103 0.302334
419 418.801 202 9681.67
420 419.801 51 1.03518
420 419.801 62 2.97456
420 419.801 64 0.57214
420 419.801 68 0.447682
420 419.801 69 0.102429
420 419.801 87 0.103916
420 419.801 103 0.302659
420 419.801 202 9729.62
421 420.801 51 1.00042
421 420.801 62 2.87306
421 420.801 64 0.552616
421 420.801 68 0.432401
421 420.801 87 0.102027
421 420.801 103 0.302989
421 420.801 202 9776.63
422 421.801 51 0.966826
422 421.801 62 2.77504
422 421.801 64 0.533763
422 421.801 68 0.417646
422 421.801 87 0.100173
422 421.801 103 0.303322
422 421.801 202 9822.67
423 422.801 51 0.93437
423 422.801 62 2.68039
423 422.801 64 0.515557
423 422.801 68 0.403397
423 422.801 103 0.303658
423 422.801 202 9867.72
424 423.801 51 0.903011
424 423.801 62 2.58898
424 423.801 64 0.497976
424 423.801 68 0.389637
424 423.801 103 0.303999
424 423.801 202 9911.75
425 424.801 51 0.872712
425 424.801 62 2.50072
425 424.801 64 0.480999
425 424.801 68 0.37635
425 424.801 103 0.304343
425 424.801 202 9954.77
426 425.801 51 0.843437
426 425.801 62 2.41548
426 425.801 64 0.464604
426 425.801 68 0.363519
426 425.801 103 0.304691
426 425.801 202 9996.73
427 426.801 51 0.81515
427 426.801 62 2.33317
427 426.801 64 0.448772
427 426.801 68 0.351128
427 426.801 103 0.305043
427 426.801 202 10037.6
428 427.801 51 0.787819
428 427.801 62 2.25368
428 427.801 64 0.433483
428 427.801 68 0.339163
428 427.801 103 0.305398
428 427.801 202 10077.4
429 428.801 51 0.76141
429 428.801 62 2.17692
429 428.801 64 0.418718
429 428.801 68 0.327608
429 428.801 103 0.305758
429 428.801 202 10116.1
430 429.801 51 0.735893
430 429.801 62 2.10279
430 429.801 64 0.40446
430 429.801 68 0.316449
430 429.801 103 0.306121
430 429.801 202 10153.7
431 430.801 51 0.711237
431 430.801 62 2.0312
431 430.801 64 0.39069
431 430.801 68 0.305673
431 430.801 103 0.306488
431 430.801 202 10190.2
432 431.801 51 0.687413
432 431.801 62 1.96207
432 431.801 64 0.377393
432 431.801 68 0.295266
432 431.801 103 0.306859
432 431.801 202 10225.4
433 432.801 51 0.664393
433 432.801 62 1.8953
433 432.801 64 0.364551
433 432.801 68 0.285217
433 432.801 103 0.307234
433 432.801 202 10259.6
434 433.801 51 0.642149
434 433.801 62 1.83083
434 433.801 64 0.352149
434 433.801 68 0.275511
434 433.801 103 0.307614
434 433.801 202 10292.5
435 434.801 51 0.620655
435 434.801 62 1.76856
435 434.801 64 0.340172
435 434.801 68 0.266138
435 434.801 103 0.307997
435 434.801 202 10324.2
436 435.801 51 0.599886
436 435.801 62 1.70842
436 435.801 64 0.328605
436 435.801 68 0.257086
436 435.801 103 0.308384
436 435.801 202 10354.7
437 436.801 51 0.579817
437 436.801 62 1.65034
437 436.801 64 0.317434
437 436.801 68 0.248344
437 436.801 103 0.308775
437 436.801 202 10384
438 437.801 51 0.560424
438 437.801 62 1.59425
438 437.801 64 0.306645
438 437.801 68 0.239902
438 437.801 103 0.30917
438 437.801 202 10412
439 438.801 51 0.541684
439 438.801 62 1.54008
439 438.801 64 0.296226
439 438.801 68 0.231748
439 438.801 103 0.309569
439 438.801 202 10438.8
440 439.801 51 0.523575
440 439.801 62 1.48777
440 439.801 64 0.286163
440 439.801 68 0.223874
440 439.801 103 0.309973
440 439.801 202 10464.3
441 440.801 51 0.506077
441 440.801 62 1.43724
441 440.801 64 0.276444
441 440.801 68 0.216268
441 440.801 103 0.31038
441 440.801 202 10488.5
442 441.801 51 0.489167
442 441.801 62 1.38844
442 441.801 64 0.267058
442 441.801 68 0.208923
442 441.801 103 0.310792
442 441.801 202 10511.4
443 442.801 51 0.472827
443 442.801 62 1.34131
443 442.801 64 0.257993
443 442.801 68 0.20183
443 442.801 103 0.311207
443 442.801 202 10533
444 443.801 51 0.457036
444 443.801 62 1.29579
444 443.801 64 0.249237
444 443.801 68 0.194978
