timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
3555 3554.92 145 0 316228 0 35.3567 -nan 0
3556 3555.92 145 0 316228 0 35.3567 -nan 0
3557 3556.92 145 0 316228 0 35.3567 -nan 0
3558 3557.92 145 0 316228 0 35.3567 -nan 0
3559 3558.92 145 0 316228 0 35.3567 -nan 0
3560 3559.92 145 0 316228 0 35.3567 -nan 0
3561 3560.92 145 0 316228 0 35.3567 -nan 0
3562 3561.92 145 0 316228 0 35.3567 -nan 0
3563 3562.92 145 0 316228 0 35.3567 -nan 0
3564 3563.92 145 0 316228 0 35.3567 -nan 0
3565 3564.92 145 0 316228 0 35.3567 -nan 0
3566 3565.92 145 0 316228 0 35.3567 -nan 0
3567 3566.92 145 0 316228 0 35.3567 -nan 0
3568 3567.92 145 0 316228 0 35.3567 -nan 0
3569 3568.92 145 0 316228 0 35.3567 -nan 0
3570 3569.92 145 0 316228 0 35.3567 -nan 0
3571 3570.92 145 0 316228 0 35.3567 -nan 0
3572 3571.92 145 0 316228 0 35.3567 -nan 0
3573 3572.92 145 0 316228 0 35.3567 -nan 0
3574 3573.92 145 0 316228 0 35.3567 -nan 0
3575 3574.92 145 0 316228 0 35.3567 -nan 0
3576 3575.92 145 0 316228 0 35.3567 -nan 0
3577 3576.92 145 0 316228 0 35.3567 -nan 0
3578 3577.92 145 0 316228 0 35.3567 -nan 0
3579 3578.92 145 0 316228 0 35.3567 -nan 0
3580 3579.92 145 0 316228 0 35.3567 -nan 0
3581 3580.92 145 0 316228 0 35.3567 -nan 0
3582 3581.92 145 0 316228 0 35.3567 -nan 0
3583 3582.92 145 0 316228 0 35.3567 -nan 0
3584 3583.92 145 0 316228 0 35.3567 -nan 0
3585 3584.92 145 0 316228 0 35.3567 -nan 0
3586 3585.92 145 0 316228 0 35.3567 -nan 0
3587 3586.92 145 0 316228 0 35.3567 -nan 0
3588 3587.92 145 0 316228 0 35.3567 -nan 0
3589 3588.92 145 0 316228 0 35.3567 -nan 0
3590 3589.92 145 0 316228 0 35.3567 -nan 0
3591 3590.92 145 0 316228 0 35.3567 -nan 0
3592 3591.92 145 0 316228 0 35.3567 -nan 0
3593 3592.92 145 0 316228 0 35.3567 -nan 0
3594 3593.92 145 0 316228 0 35.3567 -nan 0
3595 3594.92 145 0 316228 0 35.3567 -nan 0
3596 3595.92 145 0 316228 0 35.3567 -nan 0
3597 3596.92 145 0 316228 0 35.3567 -nan 0
3598 3597.92 145 0 316228 0 35.3567 -nan 0
3599 3598.92 145 0 316228 0 35.3567 -nan 0
3600 3599.92 145 0 316228 0 35.3567 -nan 0
3601 3600.92 145 0 316228 0 35.3567 -nan 0
3602 3601.92 145 0 316228 0 35.3567 -nan 0
3603 3602.92 145 0 316228 0 35.3567 -nan 0
3604 3603.92 145 0 316228 0 35.3567 -nan 0
3605 3604.92 145 0 316228 0 35.3567 -nan 0
3606 3605.92 145 0 316228 0 35.3567 -nan 0
3607 3606.92 145 0 316228 0 35.3567 -nan 0
3608 3607.92 145 0 316228 0 35.3567 -nan 0
3609 3608.92 145 0 316228 0 35.3567 -nan 0
3610 3609.92 145 0 316228 0 35.3567 -nan 0
3611 3610.92 145 0 316228 0 35.3567 -nan 0
3612 3611.92 145 0 316228 0 35.3567 -nan 0
3613 3612.92 145 0 316228 0 35.3567 -nan 0
3614 3613.92 145 0 316228 0 35.3567 -nan 0
3615 3614.92 145 0 316228 0 35.3567 -nan 0
3616 3615.92 145 0 316228 0 35.3567 -nan 0
3617 3616.92 145 0 316228 0 35.3567 -nan 0
3618 3617.92 145 0 316228 0 35.3567 -nan 0
3619 3618.92 145 0 316228 0 35.3567 -nan 0
3620 3619.92 145 0 316228 0 35.3567 -nan 0
3621 3620.92 145 0 316228 0 35.3567 -nan 0
3622 3621.92 145 0 316228 0 35.3567 -nan 0
3623 3622.92 145 0 316228 0 35.3567 -nan 0
3624 3623.92 145 0 316228 0 35.3567 -nan 0
3625 3624.92 145 0 316228 0 35.3567 -nan 0
3626 3625.92 145 0 316228 0 35.3567 -nan 0
3627 3626.92 145 0 316228 0 35.3567 -nan 0
3628 3627.92 145 0 316228 0 35.3567 -nan 0
3629 3628.92 145 0 316228 0 35.3567 -nan 0
3630 3629.92 145 0 316228 0 35.3567 -nan 0
3631 3630.92 145 0 316228 0 35.3567 -nan 0
3632 3631.92 145 0 316228 0 35.3567 -nan 0
3633 3632.92 145 0 316228 0 35.3567 -nan 0
3634 3633.92 145 0 316228 0 35.3567 -nan 0
3635 3634.92 145 0 316228 0 35.3567 -nan 0
3636 3635.92 145 0 316228 0 35.3567 -nan 0
3637 3636.92 145 0 316228 0 35.3567 -nan 0
3638 3637.92 145 0 316228 0 35.3567 -nan 0
3639 3638.92 145 0 316228 0 35.3567 -nan 0
3640 3639.92 145 0 316228 0 35.3567 -nan 0
3641 3640.92 145 0 316228 0 35.3567 -nan 0
3642 3641.92 145 0 316228 0 35.3567 -nan 0
3643 3642.92 145 0 316228 0 35.3567 -nan 0
3644 3643.92 145 0 316228 0 35.3567 -nan 0
3645 3644.92 145 0 316228 0 35.3567 -nan 0
3646 3645.92 145 0 316228 0 35.3567 -nan 0
3647 3646.92 145 0 316228 0 35.3567 -nan 0
3648 3647.92 145 0 316228 0 35.3567 -nan 0
3649 3648.92 145 0 316228 0 35.3567 -nan 0
3650 3649.92 145 0 316228 0 35.3567 -nan 0
3651 3650.92 145 0 316228 0 35.3567 -nan 0
3652 3651.92 145 0 316228 0 35.3567 -nan 0
3653 3652.92 145 0 316228 0 35.3567 -nan 0
3654 3653.92 145 0 316228 0 35.3567 -nan 0
3655 3654.92 145 0 316228 0 35.3567 -nan 0
3656 3655.92 145 0 316228 0 35.3567 -nan 0
3657 3656.92 145 0 316228 0 35.3567 -nan 0
3658 3657.92 145 0 316228 0 35.3567 -nan 0
3659 3658.92 145 0 316228 0 35.3567 -nan 0
3660 3659.92 145 0 316228 0 35.3567 -nan 0
3661 3660.92 145 0 316228 0 35.3567 -nan 0
3662 3661.92 145 0 316228 0 35.3567 -nan 0
3663 3662.92 145 0 316228 0 35.3567 -nan 0
3664 3663.92 145 0 316228 0 35.3567 -nan 0
3665 3664.92 145 0 316228 0 35.3567 -nan 0
3666 3665.92 145 0 316228 0 35.3567 -nan 0
3667 3666.92 145 0 316228 0 35.3567 -nan 0
3668 3667.92 145 0 316228 0 35.3567 -nan 0
3669 3668.92 145 0 316228 0 35.3567 -nan 0
3670 3669.92 145 0 316228 0 35.3567 -nan 0
3671 3670.92 145 0 316228 0 35.3567 -nan 0
3672 3671.92 145 0 316228 0 35.3567 -nan 0
3673 3672.92 145 0 316228 0 35.3567 -nan 0
3674 3673.92 145 0 316228 0 35.3567 -nan 0
3675 3674.92 145 0 316228 0 35.3567 -nan 0
3676 3675.92 145 0 316228 0 35.3567 -nan 0
3677 3676.92 145 0 316228 0 35.3567 -nan 0
3678 3677.92 145 0 316228 0 35.3567 -nan 0
3679 3678.92 145 0 316228 0 35.3567 -nan 0
3680 3679.92 145 0 316228 0 35.3567 -nan 0
3681 3680.92 145 0 316228 0 35.3567 -nan 0
3682 3681.92 145 0 316228 0 35.3567 -nan 0
3683 3682.92 145 0 316228 0 35.3567 -nan 0
3684 3683.92 145 0 316228 0 35.3567 -nan 0
3685 3684.92 145 0 316228 0 35.3567 -nan 0
3686 3685.92 145 0 316228 0 35.3567 -nan 0
3687 3686.92 145 0 316228 0 35.3567 -nan 0
3688 3687.92 145 0 316228 0 35.3567 -nan 0
3689 3688.92 145 0 316228 0 35.3567 -nan 0
3690 3689.92 145 0 316228 0 35.3567 -nan 0
3691 3690.92 145 0 316228 0 35.3567 -nan 0
3692 3691.92 145 0 316228 0 35.3567 -nan 0
3693 3692.92 145 0 316228 0 35.3567 -nan 0
3694 3693.92 145 0 316228 0 35.3567 -nan 0
3695 3694.92 145 0 316228 0 35.3567 -nan 0
3696 3695.92 145 0 316228 0 35.3567 -nan 0
3697 3696.92 145 0 316228 0 35.3567 -nan 0
3698 3697.92 145 0 316228 0 35.3567 -nan 0
3699 3698.92 145 0 316228 0 35.3567 -nan 0
3700 3699.92 145 0 316228 0 35.3567 -nan 0
3701 3700.92 145 0 316228 0 35.3567 -nan 0
3702 3701.92 145 0 316228 0 35.3567 -nan 0
3703 3702.92 145 0 316228 0 35.3567 -nan 0
3704 3703.92 145 0 316228 0 35.3567 -nan 0
3705 3704.92 145 0 316228 0 35.3567 -nan 0
3706 3705.92 145 0 316228 0 35.3567 -nan 0
3707 3706.92 145 0 316228 0 35.3567 -nan 0
3708 3707.92 145 0 316228 0 35.3567 -nan 0
3709 3708.92 145 0 316228 0 35.3567 -nan 0
3710 3709.92 145 0 316228 0 35.3567 -nan 0
3711 3710.92 145 0 316228 0 35.3567 -nan 0
3712 3711.92 145 0 316228 0 35.3567 -nan 0
3713 3712.92 145 0 316228 0 35.3567 -nan 0
3714 3713.92 145 0 316228 0 35.3567 -nan 0
3715 3714.92 145 0 316228 0 35.3567 -nan 0
3716 3715.92 145 0 316228 0 35.3567 -nan 0
3717 3716.92 145 0 316228 0 35.3567 -nan 0
3718 3717.92 145 0 316228 0 35.3567 -nan 0
3719 3718.92 145 0 316228 0 35.3567 -nan 0
3720 3719.92 145 0 316228 0 35.3567 -nan 0
3721 3720.92 145 0 316228 0 35.3567 -nan 0
3722 3721.92 145 0 316228 0 35.3567 -nan 0
3723 3722.92 145 0 316228 0 35.3567 -nan 0
3724 3723.92 145 0 316228 0 35.3567 -nan 0
3725 3724.92 145 0 316228 0 35.3567 -nan 0
3726 3725.92 145 0 316228 0 35.3567 -nan 0
3727 3726.92 145 0 316228 0 35.3567 -nan 0
3728 3727.92 145 0 316228 0 35.3567 -nan 0
3729 3728.92 145 0 316228 0 35.3567 -nan 0
3730 3729.92 145 0 316228 0 35.3567 -nan 0
3731 3730.92 145 0 316228 0 35.3567 -nan 0
3732 3731.92 145 0 316228 0 35.3567 -nan 0
3733 3732.92 145 0 316228 0 35.3567 -nan 0
3734 3733.92 145 0 316228 0 35.3567 -nan 0
3735 3734.92 145 0 316228 0 35.3567 -nan 0
3736 3735.92 145 0 316228 0 35.3567 -nan 0
3737 3736.92 145 0 316228 0 35.3567 -nan 0
3738 3737.92 145 0 316228 0 35.3567 -nan 0
3739 3738.92 145 0 316228 0 35.3567 -nan 0
3740 3739.92 145 0 316228 0 35.3567 -nan 0
3741 3740.92 145 0 316228 0 35.3567 -nan 0
3742 3741.92 145 0 316228 0 35.3567 -nan 0
3743 3742.92 145 0 316228 0 35.3567 -nan 0
3744 3743.92 145 0 316228 0 35.3567 -nan 0
3745 3744.92 145 0 316228 0 35.3567 -nan 0
3746 3745.92 145 0 316228 0 35.3567 -nan 0
3747 3746.92 145 0 316228 0 35.3567 -nan 0
3748 3747.92 145 0 316228 0 35.3567 -nan 0
3749 3748.92 145 0 316228 0 35.3567 -nan 0
3750 3749.92 145 0 316228 0 35.3567 -nan 0
3751 3750.92 145 0 316228 0 35.3567 -nan 0
3752 3751.92 145 0 316228 0 35.3567 -nan 0
3753 3752.92 145 0 316228 0 35.3567 -nan 0
3754 3753.92 145 0 316228 0 35.3567 -nan 0
3755 3754.92 145 0 316228 0 35.3567 -nan 0
3756 3755.92 145 0 316228 0 35.3567 -nan 0
3757 3756.92 145 0 316228 0 35.3567 -nan 0
3758 3757.92 145 0 316228 0 35.3567 -nan 0
3759 3758.92 145 0 316228 0 35.3567 -nan 0
3760 3759.92 145 0 316228 0 35.3567 -nan 0
3761 3760.92 145 0 316228 0 35.3567 -nan 0
3762 3761.92 145 0 316228 0 35.3567 -nan 0
3763 3762.92 145 0 316228 0 35.3567 -nan 0
3764 3763.92 145 0 316228 0 35.3567 -nan 0
3765 3764.92 145 0 316228 0 35.3567 -nan 0
3766 3765.92 145 0 316228 0 35.3567 -nan 0
3767 3766.92 145 0 316228 0 35.3567 -nan 0
3768 3767.92 145 0 316228 0 35.3567 -nan 0
3769 3768.92 145 0 316228 0 35.3567 -nan 0
3770 3769.92 145 0 316228 0 35.3567 -nan 0
3771 3770.92 145 0 316228 0 35.3567 -nan 0
3772 3771.92 145 0 316228 0 35.3567 -nan 0
3773 3772.92 145 0 316228 0 35.3567 -nan 0
3774 3773.92 145 0 316228 0 35.3567 -nan 0
3775 3774.92 145 0 316228 0 35.3567 -nan 0
3776 3775.92 145 0 316228 0 35.3567 -nan 0
3777 3776.92 145 0 316228 0 35.3567 -nan 0
3778 3777.92 145 0 316228 0 35.3567 -nan 0
3779 3778.92 145 0 316228 0 35.3567 -nan 0
3780 3779.92 145 0 316228 0 35.3567 -nan 0
3781 3780.92 145 0 316228 0 35.3567 -nan 0
3782 3781.92 145 0 316228 0 35.3567 -nan 0
3783 3782.92 145 0 316228 0 35.3567 -nan 0
3784 3783.92 145 0 316228 0 35.3567 -nan 0
3785 3784.92 145 0 316228 0 35.3567 -nan 0
3786 3785.92 145 0 316228 0 35.3567 -nan 0
3787 3786.92 145 0 316228 0 35.3567 -nan 0
3788 3787.92 145 0 316228 0 35.3567 -nan 0
3789 3788.92 145 0 316228 0 35.3567 -nan 0
3790 3789.92 145 0 316228 0 35.3567 -nan 0
3791 3790.92 145 0 316228 0 35.3567 -nan 0
3792 3791.92 145 0 316228 0 35.3567 -nan 0
3793 3792.92 145 0 316228 0 35.3567 -nan 0
3794 3793.92 145 0 316228 0 35.3567 -nan 0
3795 3794.92 145 0 316228 0 35.3567 -nan 0
3796 3795.92 145 0 316228 0 35.3567 -nan 0
3797 3796.92 145 0 316228 0 35.3567 -nan 0
3798 3797.92 145 0 316228 0 35.3567 -nan 0
3799 3798.92 145 0 316228 0 35.3567 -nan 0
3800 3799.92 145 0 316228 0 35.3567 -nan 0
3801 3800.92 145 0 316228 0 35.3567 -nan 0
3802 3801.92 145 0 316228 0 35.3567 -nan 0
3803 3802.92 145 0 316228 0 35.3567 -nan 0
3804 3803.92 145 0 316228 0 35.3567 -nan 0
3805 3804.92 145 0 316228 0 35.3567 -nan 0
3806 3805.92 145 0 316228 0 35.3567 -nan 0
3807 3806.92 145 0 316228 0 35.3567 -nan 0
3808 3807.92 145 0 316228 0 35.3567 -nan 0
3809 3808.92 145 0 316228 0 35.3567 -nan 0
3810 3809.92 145 0 316228 0 35.3567 -nan 0
3811 3810.92 145 0 316228 0 35.3567 -nan 0
3812 3811.92 145 0 316228 0 35.3567 -nan 0
3813 3812.92 145 0 316228 0 35.3567 -nan 0
3814 3813.92 145 0 316228 0 35.3567 -nan 0
3815 3814.92 145 0 316228 0 35.3567 -nan 0
3816 3815.92 145 0 316228 0 35.3567 -nan 0
3817 3816.92 145 0 316228 0 35.3567 -nan 0
3818 3817.92 145 0 316228 0 35.3567 -nan 0
3819 3818.92 145 0 316228 0 35.3567 -nan 0
3820 3819.92 145 0 316228 0 35.3567 -nan 0
3821 3820.92 145 0 316228 0 35.3567 -nan 0
3822 3821.92 145 0 316228 0 35.3567 -nan 0
3823 3822.92 145 0 316228 0 35.3567 -nan 0
3824 3823.92 145 0 316228 0 35.3567 -nan 0
3825 3824.92 145 0 316228 0 35.3567 -nan 0
3826 3825.92 145 0 316228 0 35.3567 -nan 0
3827 3826.92 145 0 316228 0 35.3567 -nan 0
3828 3827.92 145 0 316228 0 35.3567 -nan 0
3829 3828.92 145 0 316228 0 35.3567 -nan 0
3830 3829.92 145 0 316228 0 35.3567 -nan 0
3831 3830.92 145 0 316228 0 35.3567 -nan 0
3832 3831.92 145 0 316228 0 35.3567 -nan 0
3833 3832.92 145 0 316228 0 35.3567 -nan 0
3834 3833.92 145 0 316228 0 35.3567 -nan 0
3835 3834.92 145 0 316228 0 35.3567 -nan 0
3836 3835.92 145 0 316228 0 35.3567 -nan 0
3837 3836.92 145 0 316228 0 35.3567 -nan 0
3838 3837.92 145 0 316228 0 35.3567 -nan 0
3839 3838.92 145 0 316228 0 35.3567 -nan 0
3840 3839.92 145 0 316228 0 35.3567 -nan 0
3841 3840.92 145 0 316228 0 35.3567 -nan 0
3842 3841.92 145 0 316228 0 35.3567 -nan 0
3843 3842.92 145 0 316228 0 35.3567 -nan 0
3844 3843.92 145 0 316228 0 35.3567 -nan 0
3845 3844.92 145 0 316228 0 35.3567 -nan 0
3846 3845.92 145 0 316228 0 35.3567 -nan 0
3847 3846.92 145 0 316228 0 35.3567 -nan 0
3848 3847.92 145 0 316228 0 35.3567 -nan 0
3849 3848.92 145 0 316228 0 35.3567 -nan 0
3850 3849.92 145 0 316228 0 35.3567 -nan 0
3851 3850.92 145 0 316228 0 35.3567 -nan 0
3852 3851.92 145 0 316228 0 35.3567 -nan 0
3853 3852.92 145 0 316228 0 35.3567 -nan 0
3854 3853.92 145 0 316228 0 35.3567 -nan 0
3855 3854.92 145 0 316228 0 35.3567 -nan 0
3856 3855.92 145 0 316228 0 35.3567 -nan 0
3857 3856.92 145 0 316228 0 35.3567 -nan 0
3858 3857.92 145 0 316228 0 35.3567 -nan 0
3859 3858.92 145 0 316228 0 35.3567 -nan 0
3860 3859.92 145 0 316228 0 35.3567 -nan 0
3861 3860.92 145 0 316228 0 35.3567 -nan 0
3862 3861.92 145 0 316228 0 35.3567 -nan 0
3863 3862.92 145 0 316228 0 35.3567 -nan 0
3864 3863.92 145 0 316228 0 35.3567 -nan 0
3865 3864.92 145 0 316228 0 35.3567 -nan 0
3866 3865.92 145 0 316228 0 35.3567 -nan 0
3867 3866.92 145 0 316228 0 35.3567 -nan 0
3868 3867.92 145 0 316228 0 35.3567 -nan 0
3869 3868.92 145 0 316228 0 35.3567 -nan 0
3870 3869.92 145 0 316228 0 35.3567 -nan 0
3871 3870.92 145 0 316228 0 35.3567 -nan 0
3872 3871.92 145 0 316228 0 35.3567 -nan 0
3873 3872.92 145 0 316228 0 35.3567 -nan 0
3874 3873.92 145 0 316228 0 35.3567 -nan 0
3875 3874.92 145 0 316228 0 35.3567 -nan 0
3876 3875.92 145 0 316228 0 35.3567 -nan 0
3877 3876.92 145 0 316228 0 35.3567 -nan 0
3878 3877.92 145 0 316228 0 35.3567 -nan 0
3879 3878.92 145 0 316228 0 35.3567 -nan 0
3880 3879.92 145 0 316228 0 35.3567 -nan 0
3881 3880.92 145 0 316228 0 35.3567 -nan 0
3882 3881.92 145 0 316228 0 35.3567 -nan 0
3883 3882.92 145 0 316228 0 35.3567 -nan 0
3884 3883.92 145 0 316228 0 35.3567 -nan 0
3885 3884.92 145 0 316228 0 35.3567 -nan 0
3886 3885.92 145 0 316228 0 35.3567 -nan 0
3887 3886.92 145 0 316228 0 35.3567 -nan 0
3888 3887.92 145 0 316228 0 35.3567 -nan 0
3889 3888.92 145 0 316228 0 35.3567 -nan 0
3890 3889.92 145 0 316228 0 35.3567 -nan 0
3891 3890.92 145 0 316228 0 35.3567 -nan 0
3892 3891.92 145 0 316228 0 35.3567 -nan 0
3893 3892.92 145 0 316228 0 35.3567 -nan 0
3894 3893.92 145 0 316228 0 35.3567 -nan 0
3895 3894.92 145 0 316228 0 35.3567 -nan 0
3896 3895.92 145 0 316228 0 35.3567 -nan 0
3897 3896.92 145 0 316228 0 35.3567 -nan 0
3898 3897.92 145 0 316228 0 35.3567 -nan 0
3899 3898.92 145 0 316228 0 35.3567 -nan 0
3900 3899.92 145 0 316228 0 35.3567 -nan 0
3901 3900.92 145 0 316228 0 35.3567 -nan 0
3902 3901.92 145 0 316228 0 35.3567 -nan 0
3903 3902.92 145 0 316228 0 35.3567 -nan 0
3904 3903.92 145 0 316228 0 35.3567 -nan 0
3905 3904.92 145 0 316228 0 35.3567 -nan 0
3906 3905.92 145 0 316228 0 35.3567 -nan 0
3907 3906.92 145 0 316228 0 35.3567 -nan 0
3908 3907.92 145 0 316228 0 35.3567 -nan 0
3909 3908.92 145 0 316228 0 35.3567 -nan 0
3910 3909.92 145 0 316228 0 35.3567 -nan 0
3911 3910.92 145 0 316228 0 35.3567 -nan 0
3912 3911.92 145 0 316228 0 35.3567 -nan 0
3913 3912.92 145 0 316228 0 35.3567 -nan 0
3914 3913.92 145 0 316228 0 35.3567 -nan 0
3915 3914.92 145 0 316228 0 35.3567 -nan 0
3916 3915.92 145 0 316228 0 35.3567 -nan 0
3917 3916.92 145 0 316228 0 35.3567 -nan 0
3918 3917.92 145 0 316228 0 35.3567 -nan 0
3919 3918.92 145 0 316228 0 35.3567 -nan 0
3920 3919.92 145 0 316228 0 35.3567 -nan 0
3921 3920.92 145 0 316228 0 35.3567 -nan 0
3922 3921.92 145 0 316228 0 35.3567 -nan 0
3923 3922.92 145 0 316228 0 35.3567 -nan 0
3924 3923.92 145 0 316228 0 35.3567 -nan 0
3925 3924.92 145 0 316228 0 35.3567 -nan 0
3926 3925.92 145 0 316228 0 35.3567 -nan 0
3927 3926.92 145 0 316228 0 35.3567 -nan 0
3928 3927.92 145 0 316228 0 35.3567 -nan 0
3929 3928.92 145 0 316228 0 35.3567 -nan 0
3930 3929.92 145 0 316228 0 35.3567 -nan 0
3931 3930.92 145 0 316228 0 35.3567 -nan 0
3932 3931.92 145 0 316228 0 35.3567 -nan 0
3933 3932.92 145 0 316228 0 35.3567 -nan 0
3934 3933.92 145 0 316228 0 35.3567 -nan 0
3935 3934.92 145 0 316228 0 35.3567 -nan 0
3936 3935.92 145 0 316228 0 35.3567 -nan 0
3937 3936.92 145 0 316228 0 35.3567 -nan 0
3938 3937.92 145 0 316228 0 35.3567 -nan 0
3939 3938.92 145 0 316228 0 35.3567 -nan 0
3940 3939.92 145 0 316228 0 35.3567 -nan 0
3941 3940.92 145 0 316228 0 35.3567 -nan 0
3942 3941.92 145 0 316228 0 35.3567 -nan 0
3943 3942.92 145 0 316228 0 35.3567 -nan 0
3944 3943.92 145 0 316228 0 35.3567 -nan 0
3945 3944.92 145 0 316228 0 35.3567 -nan 0
3946 3945.92 145 0 316228 0 35.3567 -nan 0
3947 3946.92 145 0 316228 0 35.3567 -nan 0
3948 3947.92 145 0 316228 0 35.3567 -nan 0
3949 3948.92 145 0 316228 0 35.3567 -nan 0
3950 3949.92 145 0 316228 0 35.3567 -nan 0
3951 3950.92 145 0 316228 0 35.3567 -nan 0
3952 3951.92 145 0 316228 0 35.3567 -nan 0
3953 3952.92 145 0 316228 0 35.3567 -nan 0
3954 3953.92 145 0 316228 0 35.3567 -nan 0
3955 3954.92 145 0 316228 0 35.3567 -nan 0
3956 3955.92 145 0 316228 0 35.3567 -nan 0
3957 3956.92 145 0 316228 0 35.3567 -nan 0
3958 3957.92 145 0 316228 0 35.3567 -nan 0
3959 3958.92 145 0 316228 0 35.3567 -nan 0
3960 3959.92 145 0 316228 0 35.3567 -nan 0
3961 3960.92 145 0 316228 0 35.3567 -nan 0
3962 3961.92 145 0 316228 0 35.3567 -nan 0
3963 3962.92 145 0 316228 0 35.3567 -nan 0
3964 3963.92 145 0 316228 0 35.3567 -nan 0
3965 3964.92 145 0 316228 0 35.3567 -nan 0
3966 3965.92 145 0 316228 0 35.3567 -nan 0
3967 3966.92 145 0 316228 0 35.3567 -nan 0
3968 3967.92 145 0 316228 0 35.3567 -nan 0
3969 3968.92 145 0 316228 0 35.3567 -nan 0
3970 3969.92 145 0 316228 0 35.3567 -nan 0
3971 3970.92 145 0 316228 0 35.3567 -nan 0
3972 3971.92 145 0 316228 0 35.3567 -nan 0
3973 3972.92 145 0 316228 0 35.3567 -nan 0
3974 3973.92 145 0 316228 0 35.3567 -nan 0
3975 3974.92 145 0 316228 0 35.3567 -nan 0
3976 3975.92 145 0 316228 0 35.3567 -nan 0
3977 3976.92 145 0 316228 0 35.3567 -nan 0
3978 3977.92 145 0 316228 0 35.3567 -nan 0
3979 3978.92 145 0 316228 0 35.3567 -nan 0
3980 3979.92 145 0 316228 0 35.3567 -nan 0
3981 3980.92 145 0 316228 0 35.3567 -nan 0
3982 3981.92 145 0 316228 0 35.3567 -nan 0
3983 3982.92 145 0 316228 0 35.3567 -nan 0
3984 3983.92 145 0 316228 0 35.3567 -nan 0
3985 3984.92 145 0 316228 0 35.3567 -nan 0
3986 3985.92 145 0 316228 0 35.3567 -nan 0
3987 3986.92 145 0 316228 0 35.3567 -nan 0
3988 3987.92 145 0 316228 0 35.3567 -nan 0
3989 3988.92 145 0 316228 0 35.3567 -nan 0
3990 3989.92 145 0 316228 0 35.3567 -nan 0
3991 3990.92 145 0 316228 0 35.3567 -nan 0
3992 3991.92 145 0 316228 0 35.3567 -nan 0
3993 3992.92 145 0 316228 0 35.3567 -nan 0
3994 3993.92 145 0 316228 0 35.3567 -nan 0
3995 3994.92 145 0 316228 0 35.3567 -nan 0
3996 3995.92 145 0 316228 0 35.3567 -nan 0
3997 3996.92 145 0 316228 0 35.3567 -nan 0
3998 3997.92 145 0 316228 0 35.3567 -nan 0
3999 3998.92 145 0 316228 0 35.3567 -nan 0
4000 3999.92 145 0 316228 0 35.3567 -nan 0
4001 4000.92 145 0 316228 0 35.3567 -nan 0
4002 4001.92 145 0 316228 0 35.3567 -nan 0
4003 4002.92 145 0 316228 0 35.3567 -nan 0
4004 4003.92 145 0 316228 0 35.3567 -nan 0
4005 4004.92 145 0 316228 0 35.3567 -nan 0
4006 4005.92 145 0 316228 0 35.3567 -nan 0
4007 4006.92 145 0 316228 0 35.3567 -nan 0
4008 4007.92 145 0 316228 0 35.3567 -nan 0
4009 4008.92 145 0 316228 0 35.3567 -nan 0
4010 4009.92 145 0 316228 0 35.3567 -nan 0
4011 4010.92 145 0 316228 0 35.3567 -nan 0
4012 4011.92 145 0 316228 0 35.3567 -nan 0
4013 4012.92 145 0 316228 0 35.3567 -nan 0
4014 4013.92 145 0 316228 0 35.3567 -nan 0
4015 4014.92 145 0 316228 0 35.3567 -nan 0
4016 4015.92 145 0 316228 0 35.3567 -nan 0
4017 4016.92 145 0 316228 0 35.3567 -nan 0
4018 4017.92 145 0 316228 0 35.3567 -nan 0
4019 4018.92 145 0 316228 0 35.3567 -nan 0
4020 4019.92 145 0 316228 0 35.3567 -nan 0
4021 4020.92 145 0 316228 0 35.3567 -nan 0
4022 4021.92 145 0 316228 0 35.3567 -nan 0
4023 4022.92 145 0 316228 0 35.3567 -nan 0
4024 4023.92 145 0 316228 0 35.3567 -nan 0
4025 4024.92 145 0 316228 0 35.3567 -nan 0
4026 4025.92 145 0 316228 0 35.3567 -nan 0
4027 4026.92 145 0 316228 0 35.3567 -nan 0
4028 4027.92 145 0 316228 0 35.3567 -nan 0
4029 4028.92 145 0 316228 0 35.3567 -nan 0
4030 4029.92 145 0 316228 0 35.3567 -nan 0
4031 4030.92 145 0 316228 0 35.3567 -nan 0
4032 4031.92 145 0 316228 0 35.3567 -nan 0
4033 4032.92 145 0 316228 0 35.3567 -nan 0
4034 4033.92 145 0 316228 0 35.3567 -nan 0
4035 4034.92 145 0 316228 0 35.3567 -nan 0
4036 4035.92 145 0 316228 0 35.3567 -nan 0
4037 4036.92 145 0 316228 0 35.3567 -nan 0
4038 4037.92 145 0 316228 0 35.3567 -nan 0
4039 4038.92 145 0 316228 0 35.3567 -nan 0
4040 4039.92 145 0 316228 0 35.3567 -nan 0
4041 4040.92 145 0 316228 0 35.3567 -nan 0
4042 4041.92 145 0 316228 0 35.3567 -nan 0
4043 4042.92 145 0 316228 0 35.3567 -nan 0
4044 4043.92 145 0 316228 0 35.3567 -nan 0
4045 4044.92 145 0 316228 0 35.3567 -nan 0
4046 4045.92 145 0 316228 0 35.3567 -nan 0
4047 4046.92 145 0 316228 0 35.3567 -nan 0
4048 4047.92 145 0 316228 0 35.3567 -nan 0
4049 4048.92 145 0 316228 0 35.3567 -nan 0
4050 4049.92 145 0 316228 0 35.3567 -nan 0
4051 4050.92 145 0 316228 0 35.3567 -nan 0
4052 4051.92 145 0 316228 0 35.3567 -nan 0
